class,layer,change_rate,type,rank
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2,-0.17097319602966365,least_critical,3
abacus,9,-2.1170127157052048,critical,1
abacus,2,-1.2019783639907837,critical,2
abacus,8,-1.1183999687433244,critical,3
abacus,6,-0.10254360198974677,least_critical,1
abacus,4,-0.14147202968597394,least_critical,2
abacus,11,-0.24886171781212396,least_critical,3
"academic gown, academic robe, judge's robe",10,-3.2809421569477126,critical,1
"academic gown, academic robe, judge's robe",8,-1.426799218654633,critical,2
"academic gown, academic robe, judge's robe",6,-0.7167155408859252,critical,3
"academic gown, academic robe, judge's robe",2,0.4986367130279534,least_critical,1
"academic gown, academic robe, judge's robe",9,-0.2595294404029844,least_critical,2
"academic gown, academic robe, judge's robe",4,-0.39661453247070266,least_critical,3
altar,9,-2.152366497220937,critical,1
altar,8,-1.655017557144165,critical,2
altar,7,-1.0655813074111942,critical,3
altar,3,-0.050334300994872905,least_critical,1
altar,1,-0.07668879508972193,least_critical,2
altar,2,-0.08140759944915743,least_critical,3
apron,9,-2.1524265034310517,critical,1
apron,10,-1.759085894273594,critical,2
apron,8,-1.3064119887351993,critical,3
apron,2,0.4950508642196656,least_critical,1
apron,3,0.14908588886261054,least_critical,2
apron,5,0.04855766773223902,least_critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",1,-1.915495338439941,critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",9,-1.8389913744386286,critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",8,-1.286024968624115,critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",3,0.19973028182983388,least_critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",2,0.061176710128783895,least_critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",11,-0.24801449419537674,least_critical,3
"bannister, banister, balustrade, balusters, handrail",9,-1.6990208392741624,critical,1
"bannister, banister, balustrade, balusters, handrail",8,-1.3358665439486508,critical,2
"bannister, banister, balustrade, balusters, handrail",10,-0.9691178325618967,critical,3
"bannister, banister, balustrade, balusters, handrail",3,0.022470092773437145,least_critical,1
"bannister, banister, balustrade, balusters, handrail",4,-0.1566897869110102,least_critical,2
