Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_5424,n03447447,gondola,0.07153894752264023,0.04062981903553009,0.04106178134679794,0.09230917692184448,0.12762866914272308,0.17540374398231506,0.25003480911254883,0.33916759490966797,0.48542818427085876,0.7724430561065674,0.8592599034309387,0.9893724322319031
Image_5425,n03447447,gondola,0.07704626023769379,0.051403120160102844,0.0558386892080307,0.12012695521116257,0.18225309252738953,0.26293957233428955,0.33434492349624634,0.44073420763015747,0.5863931179046631,0.8785494565963745,0.9580615758895874,0.9885222911834717
Image_5426,n03447447,gondola,0.06852369755506516,0.034445133060216904,0.04681378975510597,0.127623051404953,0.16041536629199982,0.2184082716703415,0.28957149386405945,0.3704985976219177,0.5330150127410889,0.8453634977340698,0.9362868070602417,0.9893362522125244
Image_5427,n03447447,gondola,0.012896880507469177,0.03256098926067352,0.01711340993642807,0.05592874437570572,0.08936677873134613,0.14267955720424652,0.22504770755767822,0.3050026297569275,0.4535251259803772,0.8287366628646851,0.9368470907211304,0.9897486567497253
Image_5428,n03447447,gondola,-0.006210383027791977,0.01648913323879242,0.008080370724201202,0.05107570067048073,0.11728675663471222,0.17412453889846802,0.26097163558006287,0.35583651065826416,0.5007309913635254,0.8305515050888062,0.947870671749115,0.9889094233512878
Image_5429,n03447447,gondola,0.07349011301994324,0.05825856328010559,0.037222180515527725,0.07648850232362747,0.10771158337593079,0.16620995104312897,0.24102351069450378,0.31077253818511963,0.49697986245155334,0.8138533234596252,0.9252095818519592,0.9890286922454834
Image_5430,n03447447,gondola,0.02790069207549095,0.014011003077030182,0.014223508536815643,0.08398468792438507,0.1185644268989563,0.17475299537181854,0.2290496528148651,0.32450735569000244,0.4927607774734497,0.833001971244812,0.9323890209197998,0.9899042844772339
Image_5431,n03447447,gondola,0.03824661672115326,0.040574803948402405,0.04261394590139389,0.09657946228981018,0.14396238327026367,0.18716511130332947,0.253418505191803,0.3363574743270874,0.5147413015365601,0.8463971614837646,0.947421669960022,0.9893082976341248
Image_5432,n03447447,gondola,0.025003444403409958,0.023757532238960266,0.048690661787986755,0.09120739251375198,0.1468399316072464,0.1954200267791748,0.26253610849380493,0.359846293926239,0.5399495363235474,0.8585168123245239,0.951679527759552,0.9887615442276001
Image_5433,n03447447,gondola,-0.0175916850566864,0.013059206306934357,0.013856455683708191,0.05502554029226303,0.08608413487672806,0.1515539288520813,0.2200014889240265,0.29604724049568176,0.450072705745697,0.8303007483482361,0.9391887187957764,0.9900184869766235
Image_5434,n03447447,gondola,0.05832025781273842,0.06603897362947464,0.061542317271232605,0.10811322927474976,0.14528769254684448,0.22746141254901886,0.288851261138916,0.37872421741485596,0.5484676957130432,0.8417351245880127,0.94363933801651,0.9883463382720947
Image_5435,n03447447,gondola,0.028622973710298538,0.024274669587612152,0.039026711136102676,0.09854348748922348,0.1438194215297699,0.21609164774417877,0.28897297382354736,0.3719063997268677,0.5172816514968872,0.8130971789360046,0.9070279598236084,0.9902846813201904
Image_5436,n03447447,gondola,0.015307731926441193,0.028339926153421402,0.0025246068835258484,0.045604001730680466,0.09797991067171097,0.15926577150821686,0.252791166305542,0.33327269554138184,0.5032966732978821,0.8271132111549377,0.9572115540504456,0.9890437722206116
Image_5437,n03447447,gondola,0.025280503556132317,0.04685429483652115,0.061266716569662094,0.08916956931352615,0.12442810088396072,0.16891294717788696,0.23996421694755554,0.310910701751709,0.43979719281196594,0.8002753257751465,0.9350261688232422,0.9878743886947632
Image_5438,n03447447,gondola,0.03952030837535858,0.03343334048986435,0.040355134755373,0.10408715903759003,0.13148903846740723,0.18395638465881348,0.25459879636764526,0.32177698612213135,0.5098085999488831,0.8297670483589172,0.9318817853927612,0.9894677400588989
Image_5439,n03447447,gondola,-0.023293159902095795,0.0308489091694355,0.033912286162376404,0.07408090680837631,0.123515784740448,0.20109674334526062,0.27689099311828613,0.3639649748802185,0.5214762091636658,0.8374243974685669,0.9473190903663635,0.9898284673690796
Image_5440,n03447447,gondola,0.06667111814022064,0.08026453107595444,0.08271853625774384,0.11022329330444336,0.12466353923082352,0.16971516609191895,0.23922958970069885,0.33689582347869873,0.516048014163971,0.8255417346954346,0.949081540107727,0.9895080924034119
Image_5441,n03447447,gondola,0.03337760642170906,0.03782960772514343,-0.005468107759952545,0.04746752977371216,0.0942535325884819,0.1521102637052536,0.21551869809627533,0.3149184286594391,0.4748232960700989,0.839917778968811,0.9408277273178101,0.9903298616409302
Image_5442,n03447447,gondola,0.0156569667160511,0.004840187728404999,0.006928302347660065,0.07513036578893661,0.09634927660226822,0.15282410383224487,0.23640131950378418,0.30623432993888855,0.4626162648200989,0.796542763710022,0.8890949487686157,0.990220308303833
Image_5443,n03447447,gondola,0.016837112605571747,0.05238829553127289,0.04686016961932182,0.0685722827911377,0.09358295798301697,0.1542898416519165,0.2291165441274643,0.322899729013443,0.4722836911678314,0.8464540839195251,0.9524626135826111,0.9901190400123596
Image_5444,n03447447,gondola,0.021384090185165405,0.022970564663410187,0.06077071279287338,0.09438126534223557,0.14463217556476593,0.21523602306842804,0.3056607246398926,0.3966516852378845,0.5986563563346863,0.8736543655395508,0.9604450464248657,0.988936185836792
Image_5445,n03447447,gondola,-0.010385515168309212,-0.008043628185987473,0.019067317247390747,0.059265587478876114,0.10422509908676147,0.1553170084953308,0.2171671837568283,0.2707538604736328,0.42651987075805664,0.7961444854736328,0.9395695924758911,0.9892208576202393
Image_5446,n03447447,gondola,0.03821877762675285,0.028026573359966278,0.011080272495746613,0.08769254386425018,0.11909090727567673,0.1857871413230896,0.24297116696834564,0.31618383526802063,0.46612316370010376,0.8046693205833435,0.9321509003639221,0.9902198314666748
Image_5447,n03447447,gondola,0.04343200474977493,0.05206950753927231,0.05919431895017624,0.11003055423498154,0.13208575546741486,0.17136703431606293,0.2418261468410492,0.31207168102264404,0.48608076572418213,0.8300329446792603,0.9339965581893921,0.9895468354225159
Image_5448,n03447447,gondola,0.0332932323217392,0.03013594076037407,0.02213957905769348,0.09485138952732086,0.1217847615480423,0.17723853886127472,0.2522447109222412,0.3221646845340729,0.466065913438797,0.8040118217468262,0.9322977066040039,0.9888787865638733
Image_5449,n03447447,gondola,0.01031079888343811,0.013026364147663116,0.004176050424575806,0.042546190321445465,0.08958315849304199,0.14239835739135742,0.1999441683292389,0.28583768010139465,0.4902493357658386,0.839085578918457,0.9385865926742554,0.9902318120002747
Image_5450,n03447447,gondola,0.040163930505514145,-0.006174441426992416,-0.024044454097747803,0.06016015261411667,0.1040225401520729,0.13883011043071747,0.21738015115261078,0.3221224248409271,0.4992978274822235,0.8700998425483704,0.9452159404754639,0.9904739856719971
Image_5451,n03544143,hourglass,-0.03981234133243561,-0.008223839104175568,0.016025446355342865,0.03785107284784317,0.1011030524969101,0.16578629612922668,0.22752374410629272,0.29882755875587463,0.4495044946670532,0.7732126712799072,0.91056227684021,0.9912776947021484
Image_5452,n03544143,hourglass,-0.03046146035194397,-0.01217806339263916,-0.010187208652496338,0.0033285021781921387,0.06451262533664703,0.14304286241531372,0.20520935952663422,0.29213613271713257,0.46862804889678955,0.7760114669799805,0.9129089713096619,0.9911800622940063
Image_5453,n03544143,hourglass,-0.012059234082698822,0.060861606150865555,0.054851166903972626,0.06704208999872208,0.11870571970939636,0.20094047486782074,0.257841557264328,0.33509403467178345,0.5127899646759033,0.8071033954620361,0.8979244828224182,0.9907611012458801
Image_5454,n03544143,hourglass,-0.027627088129520416,-0.024912789463996887,-0.042231254279613495,-0.005226798355579376,0.04226786643266678,0.11053216457366943,0.15985389053821564,0.24981266260147095,0.4115162491798401,0.7109014391899109,0.8727145195007324,0.9907160997390747
Image_5455,n03544143,hourglass,-0.03744696080684662,-0.004040569067001343,-0.0067933350801467896,-0.0034087449312210083,0.043364331126213074,0.11588360369205475,0.1822846382856369,0.28743332624435425,0.4424334168434143,0.772652268409729,0.8910707235336304,0.9912478923797607
Image_5456,n03544143,hourglass,0.008028574287891388,-0.0017016008496284485,-0.025469139218330383,0.013732418417930603,0.06777957081794739,0.1436072289943695,0.20716902613639832,0.31282898783683777,0.4429352581501007,0.76640385389328,0.8930968046188354,0.9917064905166626
Image_5457,n03544143,hourglass,0.05303826183080673,-0.0009304061532020569,-0.03017517179250717,0.02953290194272995,0.10148617625236511,0.1699034869670868,0.24293848872184753,0.3300580680370331,0.45823442935943604,0.7880076169967651,0.9064066410064697,0.9892858862876892
Image_5458,n03544143,hourglass,-0.04126268997788429,0.00988868996500969,0.011317536234855652,0.030529417097568512,0.08993297815322876,0.19095379114151,0.244809091091156,0.34412187337875366,0.48159706592559814,0.8223623037338257,0.9395962953567505,0.9896548986434937
Image_5459,n03544143,hourglass,-0.013316653668880463,0.0027395859360694885,0.005908049643039703,0.017981551587581635,0.07114909589290619,0.1451324224472046,0.2307591736316681,0.32737189531326294,0.49175935983657837,0.7708594799041748,0.9165902137756348,0.9914787411689758
Image_5460,n03544143,hourglass,-0.03317371755838394,-0.035196393728256226,-0.059115566313266754,-0.02151992917060852,0.03384043276309967,0.1151994988322258,0.1782011091709137,0.27470362186431885,0.44704318046569824,0.7822113633155823,0.9105962514877319,0.9914302229881287
Image_5461,n03544143,hourglass,0.011750001460313797,0.018468983471393585,-0.002887636423110962,0.06424768269062042,0.11874961853027344,0.18224185705184937,0.24070793390274048,0.31993740797042847,0.4796772003173828,0.8221969604492188,0.9531587958335876,0.9880688786506653
Image_5462,n03544143,hourglass,-0.03526627644896507,0.005479365587234497,0.0046960338950157166,0.004081316292285919,0.06566576659679413,0.14252357184886932,0.20938265323638916,0.32205885648727417,0.5042999982833862,0.8294142484664917,0.9174546003341675,0.990727961063385
Image_5463,n03544143,hourglass,-0.005281087011098862,0.02476462349295616,0.024149995297193527,0.04245558753609657,0.09871061146259308,0.15656371414661407,0.20127877593040466,0.27102115750312805,0.42734163999557495,0.8021063804626465,0.9367349147796631,0.9898338317871094
Image_5464,n03544143,hourglass,0.06186794489622116,0.06244602054357529,0.047098420560359955,0.06346757709980011,0.11047489196062088,0.16894085705280304,0.2232418805360794,0.29946303367614746,0.44292908906936646,0.7727571725845337,0.9205235838890076,0.989520788192749
Image_5465,n03544143,hourglass,-0.0024571530520915985,-0.00923173874616623,-0.02717193216085434,0.0020523443818092346,0.04901629686355591,0.13018159568309784,0.19385769963264465,0.29820728302001953,0.463638037443161,0.762340247631073,0.8902425169944763,0.9923946261405945
Image_5466,n03544143,hourglass,0.07650640606880188,-0.00419144332408905,-0.01866801083087921,0.03719375282526016,0.08275312185287476,0.1677526831626892,0.24538317322731018,0.37619853019714355,0.5511959791183472,0.8245192170143127,0.9376513361930847,0.9905890226364136
Image_5467,n03544143,hourglass,0.009823773056268692,0.016747508198022842,0.007124707102775574,0.03617636114358902,0.08696882426738739,0.1425797939300537,0.2139330506324768,0.3161388635635376,0.48627132177352905,0.8490530252456665,0.9530546069145203,0.9894723296165466
Image_5468,n03544143,hourglass,0.0099630206823349,-0.01651310920715332,-0.020964667201042175,0.016447678208351135,0.07831936329603195,0.15894852578639984,0.24269068241119385,0.3778952360153198,0.5430485010147095,0.8226085901260376,0.9485378265380859,0.9909580945968628
Image_5469,n03544143,hourglass,0.040630415081977844,0.07643765211105347,0.06554056704044342,0.09217233210802078,0.1426563262939453,0.22057244181632996,0.28240054845809937,0.3944975733757019,0.5690327882766724,0.8487462997436523,0.9335544109344482,0.989560604095459
Image_5470,n03544143,hourglass,-0.019419077783823013,0.016135692596435547,-0.012321002781391144,0.01385219395160675,0.06155475229024887,0.14289434254169464,0.19826564192771912,0.2971043586730957,0.40894582867622375,0.733873188495636,0.8718299865722656,0.9899158477783203
Image_5471,n03544143,hourglass,0.043381690979003906,0.07421128451824188,0.040526386350393295,0.06450976431369781,0.10425490140914917,0.16287349164485931,0.22130799293518066,0.3067382872104645,0.4990995526313782,0.8296470046043396,0.9450761079788208,0.9884942770004272
Image_5472,n03544143,hourglass,-0.02900676429271698,-0.04168326407670975,-0.04493878781795502,-0.01753217726945877,0.02663584053516388,0.10176010429859161,0.17350000143051147,0.27695024013519287,0.4300904870033264,0.73778235912323,0.8922522068023682,0.9913491010665894
Image_5473,n03544143,hourglass,0.005338858813047409,-0.007775753736495972,-0.030575916171073914,0.0017269253730773926,0.03390653431415558,0.10548408329486847,0.16624431312084198,0.2724407911300659,0.42225003242492676,0.7307825684547424,0.8926256895065308,0.9915789365768433
Image_5474,n03544143,hourglass,0.02865741401910782,0.04942186176776886,0.030039988458156586,0.069926917552948,0.10217905789613724,0.1762670874595642,0.29022377729415894,0.41218483448028564,0.5838315486907959,0.862363338470459,0.9492088556289673,0.9885042905807495
Image_5475,n03544143,hourglass,-0.011026199907064438,-0.026925474405288696,-0.056823767721652985,-0.01674492657184601,0.03225162625312805,0.11255189031362534,0.16307908296585083,0.25966981053352356,0.39318692684173584,0.7170429229736328,0.881993293762207,0.9923434257507324
Image_5476,n03544143,hourglass,0.06965457648038864,0.03366069495677948,0.03979310393333435,0.09343566000461578,0.1320739984512329,0.1952248215675354,0.27040791511535645,0.3757096529006958,0.5327926874160767,0.835568368434906,0.9464576244354248,0.9864943623542786
Image_5477,n03544143,hourglass,-0.016682274639606476,0.003105476498603821,-0.0262257382273674,0.011264137923717499,0.0449468269944191,0.11918428540229797,0.1704396903514862,0.27182215452194214,0.4059271812438965,0.7169640064239502,0.8825249671936035,0.9911837577819824
Image_5478,n03544143,hourglass,0.008003093302249908,0.05796680971980095,0.05939357727766037,0.06812280416488647,0.11572638154029846,0.19598279893398285,0.27689075469970703,0.384987473487854,0.5664622783660889,0.8409324884414673,0.9249630570411682,0.9900389313697815
Image_5479,n03544143,hourglass,-0.01426146924495697,0.014254413545131683,0.005116984248161316,0.018958643078804016,0.06268824636936188,0.14189276099205017,0.20518922805786133,0.29495859146118164,0.4802647829055786,0.781873881816864,0.883246660232544,0.9919015169143677
Image_5480,n03544143,hourglass,-0.020189015194773674,0.024408753961324692,0.00019673258066177368,0.01631079614162445,0.0733352079987526,0.13504686951637268,0.19814766943454742,0.2869514524936676,0.4585782289505005,0.8184618949890137,0.9447674751281738,0.9880778789520264
Image_5481,n03544143,hourglass,0.02493533492088318,0.007864683866500854,-0.028515726327896118,0.0014793425798416138,0.06833188980817795,0.12479078024625778,0.20261411368846893,0.2903578281402588,0.44881904125213623,0.7943786382675171,0.9282902479171753,0.9848053455352783
Image_5482,n03544143,hourglass,0.020603850483894348,-0.013414278626441956,-0.013328731060028076,0.01692207157611847,0.07725270092487335,0.12163404375314713,0.20119190216064453,0.3084770441055298,0.49484845995903015,0.8292430639266968,0.9410191178321838,0.9910193681716919
Image_5483,n03544143,hourglass,0.04654236137866974,0.04514065384864807,0.026403918862342834,0.047719381749629974,0.10559635609388351,0.17856119573116302,0.2506590187549591,0.35551321506500244,0.5105423331260681,0.8261751532554626,0.9194957613945007,0.9899848103523254
Image_5484,n03544143,hourglass,-0.014900308102369308,-0.0012236684560775757,-0.009985730051994324,0.030578263103961945,0.07336439192295074,0.16140976548194885,0.22877152264118195,0.32866501808166504,0.4890097975730896,0.7889670729637146,0.8997873067855835,0.9905414581298828
Image_5485,n03544143,hourglass,-0.012234680354595184,3.030151128768921e-05,-0.030338406562805176,-0.0064070746302604675,0.03722982853651047,0.10585230588912964,0.15733353793621063,0.2497149556875229,0.40132153034210205,0.7082656025886536,0.8695780634880066,0.9916024804115295
Image_5486,n03544143,hourglass,0.10822220146656036,0.0986371636390686,0.11494680494070053,0.11201495677232742,0.13483305275440216,0.18855661153793335,0.25002485513687134,0.33075064420700073,0.482113778591156,0.8247005939483643,0.9269610047340393,0.9880784153938293
Image_5487,n03544143,hourglass,-0.04668731987476349,0.008183486759662628,-0.02881348878145218,-0.0094313845038414,0.045560188591480255,0.12097789347171783,0.18013781309127808,0.27232110500335693,0.4028380811214447,0.730202853679657,0.8793524503707886,0.9906388521194458
Image_5488,n03544143,hourglass,-0.04420791566371918,-0.007065467536449432,-0.003421485424041748,0.022481411695480347,0.06524550914764404,0.14080800116062164,0.21484258770942688,0.30467331409454346,0.5018249750137329,0.7886271476745605,0.9090489149093628,0.9911483526229858
Image_5489,n03544143,hourglass,-0.057215601205825806,-0.01878858357667923,-0.010812342166900635,0.01465575397014618,0.08675821870565414,0.1599295735359192,0.2285454273223877,0.33521175384521484,0.4686332941055298,0.7708203792572021,0.8960002660751343,0.9913359880447388
Image_5490,n03544143,hourglass,0.009462065994739532,-0.025616683065891266,-0.04833317548036575,0.010141976177692413,0.06805454939603806,0.14038562774658203,0.20482148230075836,0.3155977129936218,0.4768165647983551,0.7775545120239258,0.9039516448974609,0.9906715750694275
Image_5491,n03544143,hourglass,-0.005982853472232819,-0.016122758388519287,-0.04211054742336273,-0.016744747757911682,0.02529103308916092,0.11394567042589188,0.18154317140579224,0.2907446026802063,0.4347597360610962,0.7560622692108154,0.8943947553634644,0.9922047257423401
Image_5492,n03544143,hourglass,-0.030186042189598083,-0.02356082946062088,-0.0316360741853714,-0.013078972697257996,0.032456330955028534,0.10531117022037506,0.15784379839897156,0.23104792833328247,0.3804384171962738,0.6867225170135498,0.8720031380653381,0.9913284182548523
Image_5493,n03544143,hourglass,-0.004655323922634125,0.02360616624355316,0.02290009707212448,0.02530999481678009,0.08829793334007263,0.17837798595428467,0.2495163530111313,0.35907793045043945,0.4905964732170105,0.7468452453613281,0.8782168626785278,0.9909323453903198
Image_5494,n03544143,hourglass,-0.05403156578540802,-0.031103938817977905,-0.05873703956604004,-0.030340828001499176,0.022068172693252563,0.10170602798461914,0.15758931636810303,0.25560396909713745,0.39927297830581665,0.7268654108047485,0.8714999556541443,0.9912229776382446
Image_5495,n03544143,hourglass,0.020030561834573746,0.012766838073730469,0.027807902544736862,0.045043230056762695,0.10762107372283936,0.18939587473869324,0.25716060400009155,0.3599560260772705,0.5551625490188599,0.8531671762466431,0.948251485824585,0.9890843629837036
Image_5496,n03544143,hourglass,-0.014431394636631012,0.00045437365770339966,0.013570629060268402,0.07743967324495316,0.13706618547439575,0.20436212420463562,0.26851552724838257,0.35504233837127686,0.5125914812088013,0.8281166553497314,0.9386375546455383,0.9881249070167542
Image_5497,n03544143,hourglass,-0.031014028936624527,-0.02375510334968567,-0.05049251765012741,-0.01088692992925644,0.021355368196964264,0.09349024295806885,0.14026504755020142,0.22681167721748352,0.37786194682121277,0.7233909368515015,0.8698698878288269,0.9921029806137085
Image_5498,n03544143,hourglass,-0.002207927405834198,-0.008551254868507385,-0.030129671096801758,0.009627275168895721,0.06065954267978668,0.14277002215385437,0.2004658728837967,0.318284273147583,0.4524659514427185,0.780648946762085,0.9136408567428589,0.9902705550193787
Image_5499,n03544143,hourglass,-0.006023973226547241,0.03264974430203438,0.04449665546417236,0.0809553936123848,0.1294575333595276,0.2086401879787445,0.2777693271636963,0.383747398853302,0.5479907989501953,0.8504332304000854,0.9574835300445557,0.988957405090332
Image_5500,n03544143,hourglass,0.016339890658855438,0.02616177126765251,-0.00035087764263153076,0.03088642656803131,0.09187641739845276,0.16634373366832733,0.2370333969593048,0.3069300055503845,0.4471030831336975,0.7951117753982544,0.919257402420044,0.9886584281921387
Image_5501,n03584254,iPod,-0.02329763025045395,-0.007844474166631699,0.0010294243693351746,0.029747523367404938,0.06469917297363281,0.13527782261371613,0.18069112300872803,0.27820712327957153,0.4030481278896332,0.746935248374939,0.8716082572937012,0.9912234544754028
Image_5502,n03584254,iPod,0.02167937532067299,0.024766955524683,0.03248734027147293,0.09580858051776886,0.15979428589344025,0.2070208638906479,0.2563421130180359,0.35714590549468994,0.5278075933456421,0.8809025287628174,0.9531055092811584,0.9895696640014648
Image_5503,n03584254,iPod,-0.01571974903345108,-0.0013289600610733032,0.031000137329101562,0.07300686836242676,0.11772683262825012,0.19272299110889435,0.25828856229782104,0.3968437910079956,0.5403381586074829,0.8522204160690308,0.924654483795166,0.9896136522293091
Image_5504,n03584254,iPod,-0.0260130874812603,0.014981336891651154,0.014668039977550507,0.025137364864349365,0.06391096860170364,0.15054357051849365,0.22579777240753174,0.34463444352149963,0.5067243576049805,0.8493865728378296,0.9268206357955933,0.991110622882843
Image_5505,n03584254,iPod,-0.023637346923351288,0.03860773891210556,0.05414339154958725,0.063860222697258,0.10384322702884674,0.18620701134204865,0.24350735545158386,0.345868319272995,0.48719996213912964,0.8095644116401672,0.9254587888717651,0.989896833896637
Image_5506,n03584254,iPod,-0.020369000732898712,0.000980481505393982,0.034134749323129654,0.04811868444085121,0.09233830869197845,0.16498315334320068,0.229305237531662,0.3258320689201355,0.4637914299964905,0.7879946231842041,0.9180657863616943,0.9901683330535889
Image_5507,n03584254,iPod,0.05343688279390335,0.013230986893177032,0.02158646285533905,0.07308971881866455,0.12058436870574951,0.1903226673603058,0.25817421078681946,0.3886219263076782,0.5491880178451538,0.8495421409606934,0.9358812570571899,0.9888010621070862
Image_5508,n03584254,iPod,-0.036099471151828766,-0.010712314397096634,0.01587173342704773,0.040261946618556976,0.07869057357311249,0.16231827437877655,0.23770545423030853,0.350970596075058,0.5141693949699402,0.8398312926292419,0.9327288269996643,0.9901872277259827
Image_5509,n03584254,iPod,-0.008446328341960907,0.054698050022125244,0.07611034065485,0.07582442462444305,0.11671675741672516,0.18802490830421448,0.23988494277000427,0.3283199071884155,0.4416963756084442,0.7802759408950806,0.9187228679656982,0.9892831444740295
Image_5510,n03584254,iPod,-0.05881030112504959,-0.06300998479127884,-0.011791259050369263,0.016729488968849182,0.053070150315761566,0.10360021889209747,0.15085715055465698,0.25225549936294556,0.38930168747901917,0.7615315318107605,0.8947076797485352,0.9902422428131104
Image_5511,n03584254,iPod,0.01733732968568802,0.0017148852348327637,0.021350428462028503,0.07951746881008148,0.118436798453331,0.17566287517547607,0.223748117685318,0.3532591164112091,0.5016360282897949,0.8117202520370483,0.9203105568885803,0.990752637386322
Image_5512,n03584254,iPod,-0.04265422374010086,-0.024278581142425537,-0.012197360396385193,0.01700596511363983,0.06131357699632645,0.1297084391117096,0.19116227328777313,0.29830920696258545,0.4039188623428345,0.7452488541603088,0.8945709466934204,0.9903371930122375
Image_5513,n03584254,iPod,-0.022320032119750977,0.01137237623333931,0.029846224933862686,0.0482623390853405,0.09690354019403458,0.1640220582485199,0.2558809518814087,0.35589826107025146,0.5443527698516846,0.8568367958068848,0.9514955282211304,0.9900970458984375
Image_5514,n03584254,iPod,-0.025887787342071533,-8.12634825706482e-05,0.054786376655101776,0.07005520164966583,0.12348388135433197,0.18059025704860687,0.21469464898109436,0.3272629976272583,0.46033716201782227,0.8076654076576233,0.9369642734527588,0.9893129467964172
Image_5515,n03584254,iPod,-0.029815465211868286,-0.018029913306236267,-0.005232229828834534,0.025451242923736572,0.0532565601170063,0.09675045311450958,0.15662753582000732,0.2454105019569397,0.3807401955127716,0.7277122735977173,0.8728258609771729,0.9913069009780884
Image_5516,n03584254,iPod,-0.08759458363056183,-0.03579022362828255,-0.013904750347137451,0.02291703224182129,0.060793034732341766,0.1077210009098053,0.1421225219964981,0.21769098937511444,0.3712158203125,0.7460957765579224,0.8914743661880493,0.990785539150238
Image_5517,n03584254,iPod,-0.05372563377022743,-0.024874534457921982,0.01540597528219223,0.035826437175273895,0.09073303639888763,0.18020892143249512,0.2501809000968933,0.3391079306602478,0.5211317539215088,0.8471420407295227,0.9499573111534119,0.9908491373062134
Image_5518,n03584254,iPod,0.010076884180307388,-0.015200730413198471,-0.010277166962623596,0.03565877676010132,0.0882578194141388,0.16160020232200623,0.22487863898277283,0.3303321599960327,0.48800480365753174,0.8128523230552673,0.9308502078056335,0.987831711769104
Image_5519,n03584254,iPod,-0.0446179136633873,-0.004869470372796059,0.02149072289466858,0.013071343302726746,0.05755695700645447,0.13994023203849792,0.22205358743667603,0.32245874404907227,0.4817996621131897,0.8231726884841919,0.9427904486656189,0.9902232885360718
Image_5520,n03584254,iPod,-0.032424263656139374,-0.012293174862861633,-0.0006663650274276733,0.04263725131750107,0.08878389000892639,0.14405080676078796,0.2157345563173294,0.325412780046463,0.4769957661628723,0.7994529008865356,0.9209365844726562,0.9894849061965942
Image_5521,n03584254,iPod,-0.009424768388271332,0.02894669771194458,0.038475632667541504,0.036499179899692535,0.07396866381168365,0.1337772160768509,0.19477252662181854,0.2891594469547272,0.4946363866329193,0.8394851088523865,0.9349974393844604,0.990003228187561
Image_5522,n03584254,iPod,-0.041288040578365326,-0.006183400750160217,0.01961173489689827,0.04712952673435211,0.0750478133559227,0.12802696228027344,0.17636951804161072,0.2619774341583252,0.4099561274051666,0.7726274132728577,0.9171397089958191,0.9902170300483704
Image_5523,n03584254,iPod,0.014875434339046478,-0.030029915273189545,-0.027361862361431122,0.055022381246089935,0.10221516340970993,0.16977688670158386,0.249995619058609,0.38684892654418945,0.5309692621231079,0.8044688105583191,0.8864752054214478,0.9898777604103088
Image_5524,n03584254,iPod,-0.01941518485546112,0.013817369937896729,0.04756907373666763,0.05830557644367218,0.10666479915380478,0.1851937472820282,0.2546086311340332,0.3510996401309967,0.5099323987960815,0.8180617094039917,0.9469633102416992,0.989276647567749
Image_5525,n03584254,iPod,-0.05746065825223923,0.0031062141060829163,0.051223721355199814,0.06088598072528839,0.11284525692462921,0.18002381920814514,0.25553110241889954,0.3763623535633087,0.5204204320907593,0.8403581976890564,0.9396454691886902,0.9907321333885193
Image_5526,n03584254,iPod,-0.04302830249071121,-0.01945369318127632,0.0061184316873550415,0.031780093908309937,0.059218451380729675,0.09999798983335495,0.14072442054748535,0.2276136577129364,0.34856027364730835,0.6706373691558838,0.8449776768684387,0.9907310009002686
Image_5527,n03584254,iPod,-0.0431152768433094,0.004956137388944626,0.02630431205034256,0.04866886883974075,0.10990452766418457,0.18238303065299988,0.26000654697418213,0.36157333850860596,0.5363283753395081,0.8577489852905273,0.9466050863265991,0.9896909594535828
Image_5528,n03584254,iPod,0.02838854491710663,0.04066908732056618,0.04400940239429474,0.08098635077476501,0.12716639041900635,0.2014976441860199,0.25136035680770874,0.3620942234992981,0.4847010374069214,0.8167428970336914,0.9278615713119507,0.9900496006011963
Image_5529,n03584254,iPod,-0.023523136973381042,-0.004650916904211044,0.03284527361392975,0.02797701209783554,0.06442540884017944,0.13870474696159363,0.19780565798282623,0.3150910437107086,0.43692392110824585,0.8189381957054138,0.9281050562858582,0.99104905128479
Image_5530,n03584254,iPod,0.07911618798971176,0.06398250162601471,0.08443990349769592,0.1331711858510971,0.17287878692150116,0.25831934809684753,0.3365260660648346,0.4602178931236267,0.6092844009399414,0.8715213537216187,0.9394086003303528,0.9895938634872437
Image_5531,n03584254,iPod,0.00881601870059967,0.05573166161775589,0.016837500035762787,0.022273965179920197,0.06490872800350189,0.11743731796741486,0.20542310178279877,0.2784651517868042,0.4437953531742096,0.7982190847396851,0.9089158773422241,0.9888418912887573
Image_5532,n03584254,iPod,0.014005593955516815,0.00148773193359375,0.04200081527233124,0.07619978487491608,0.10570763051509857,0.17114657163619995,0.2266426831483841,0.33321985602378845,0.45977258682250977,0.7648473978042603,0.8867770433425903,0.9894958138465881
Image_5533,n03584254,iPod,-0.04579726234078407,-0.03618316352367401,-0.008570380508899689,0.02121788263320923,0.05603048950433731,0.10478509217500687,0.15585733950138092,0.26011866331100464,0.41321396827697754,0.7970879077911377,0.9221702814102173,0.9898101091384888
Image_5534,n03584254,iPod,0.049740009009838104,0.010920979082584381,0.03759457916021347,0.10468906909227371,0.15148501098155975,0.21948374807834625,0.292957603931427,0.4097687602043152,0.5705962181091309,0.8455585241317749,0.9448018074035645,0.990089476108551
