Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_5524,n03584254,iPod,0.43220818042755127,0.4610474705696106,0.47683683037757874,0.5053108930587769,0.5312337875366211,0.56319260597229,0.6106005311012268,0.6231684684753418,0.5955823063850403,0.632996678352356,0.6413455605506897,1.000000238418579
Image_5525,n03584254,iPod,0.5139597654342651,0.524101972579956,0.5476139187812805,0.5707502961158752,0.6102117300033569,0.6430417895317078,0.6738019585609436,0.6915950179100037,0.6571071743965149,0.6877370476722717,0.7098059058189392,1.0
Image_5526,n03584254,iPod,0.4825732707977295,0.4781914949417114,0.49652424454689026,0.5317190289497375,0.5644973516464233,0.5651798844337463,0.5831207633018494,0.5888984203338623,0.5654114484786987,0.6208266019821167,0.6640609502792358,1.0000001192092896
Image_5527,n03584254,iPod,0.45955976843833923,0.4532528817653656,0.4792661964893341,0.5107402801513672,0.5502477884292603,0.5696247816085815,0.6061427593231201,0.630618155002594,0.6061100363731384,0.6646310091018677,0.706482470035553,1.0000003576278687
Image_5528,n03584254,iPod,0.4753161072731018,0.47934645414352417,0.5071484446525574,0.5417869091033936,0.5785004496574402,0.5960332155227661,0.6277464628219604,0.6429672241210938,0.6225820183753967,0.6644229888916016,0.6862794160842896,1.0000001192092896
Image_5529,n03584254,iPod,0.4812479615211487,0.48467904329299927,0.5056530237197876,0.5274606943130493,0.5550464987754822,0.5931129455566406,0.6277374625205994,0.6309219002723694,0.6055693030357361,0.6599444150924683,0.6713640689849854,0.9999999403953552
Image_5530,n03584254,iPod,0.4068250358104706,0.4097626805305481,0.4429734945297241,0.47626522183418274,0.5090554356575012,0.5446483492851257,0.5999108552932739,0.6185629963874817,0.6172672510147095,0.6562854647636414,0.6751719117164612,1.0
Image_5531,n03584254,iPod,0.5162273049354553,0.5190202593803406,0.5456879734992981,0.5731602907180786,0.5998174548149109,0.6153311133384705,0.6548051834106445,0.6667470335960388,0.6538296341896057,0.6967090964317322,0.7135169506072998,1.0
Image_5532,n03584254,iPod,0.46495380997657776,0.46802982687950134,0.4932178258895874,0.5286044478416443,0.5545924305915833,0.5742597579956055,0.5966824293136597,0.6251178979873657,0.6081429719924927,0.6359515190124512,0.6690735220909119,1.0
Image_5533,n03584254,iPod,0.480572372674942,0.48722168803215027,0.5044856667518616,0.5302144289016724,0.5541847348213196,0.5757009387016296,0.6196262240409851,0.6372038722038269,0.6100378632545471,0.6522526741027832,0.6659972071647644,0.9999998807907104
Image_5534,n03584254,iPod,0.4640108644962311,0.46521851420402527,0.4848209023475647,0.5081083178520203,0.5348380208015442,0.5562474727630615,0.6021777391433716,0.6180409789085388,0.5957604050636292,0.642302930355072,0.6860700249671936,1.000000238418579
Image_5535,n03584254,iPod,0.47156044840812683,0.4858926832675934,0.5080606937408447,0.5287272334098816,0.5654873251914978,0.5905463695526123,0.6250439286231995,0.638852059841156,0.6222493052482605,0.6685660481452942,0.6806933879852295,1.0
Image_5536,n03584254,iPod,0.4946245849132538,0.4675213396549225,0.4999390244483948,0.5256946682929993,0.5630231499671936,0.5959185361862183,0.6267958879470825,0.6540285348892212,0.644798994064331,0.677588164806366,0.7006618976593018,1.000000238418579
Image_5537,n03584254,iPod,0.4758375883102417,0.47646957635879517,0.49110645055770874,0.5126358866691589,0.5455416440963745,0.5782551765441895,0.6081295013427734,0.6299881935119629,0.6174299120903015,0.6560342907905579,0.6922218799591064,0.9999999403953552
Image_5538,n03584254,iPod,0.35015273094177246,0.35917237401008606,0.38274991512298584,0.40908125042915344,0.43712276220321655,0.4722083806991577,0.5260173678398132,0.5474799275398254,0.5326366424560547,0.5937135219573975,0.6616529226303101,1.0000001192092896
Image_5539,n03584254,iPod,0.4625801146030426,0.474193811416626,0.49858754873275757,0.527307391166687,0.5619933605194092,0.5897523760795593,0.6275585293769836,0.6474205851554871,0.6135793924331665,0.6606137156486511,0.6728661060333252,1.0000001192092896
Image_5540,n03584254,iPod,0.42575523257255554,0.4321848750114441,0.45723652839660645,0.48549529910087585,0.507889449596405,0.5485190153121948,0.5920038223266602,0.6080305576324463,0.5796051025390625,0.6237071752548218,0.6591536998748779,1.0000001192092896
Image_5541,n03584254,iPod,0.43339914083480835,0.43251413106918335,0.45059844851493835,0.47192975878715515,0.5050184726715088,0.513106107711792,0.5568843483924866,0.578789234161377,0.5461731553077698,0.5989069938659668,0.6579824686050415,1.0
Image_5542,n03584254,iPod,0.4419006407260895,0.4585379362106323,0.4813242256641388,0.5028064250946045,0.5400162935256958,0.5500011444091797,0.5942741632461548,0.6109965443611145,0.6098195910453796,0.6409801244735718,0.6656994223594666,1.0000001192092896
Image_5543,n03584254,iPod,0.44558051228523254,0.4513196647167206,0.4761011600494385,0.5088250637054443,0.5414233803749084,0.5702091455459595,0.6314330697059631,0.6398027539253235,0.6116368770599365,0.6554471254348755,0.6733916401863098,0.9999998807907104
Image_5544,n03584254,iPod,0.4587453603744507,0.4635343849658966,0.497988224029541,0.5214255452156067,0.562573254108429,0.5858124494552612,0.6308221220970154,0.6451190114021301,0.6305089592933655,0.6554140448570251,0.6656639575958252,1.0000003576278687
Image_5545,n03584254,iPod,0.43899664282798767,0.42860862612724304,0.45731908082962036,0.47998616099357605,0.5168676972389221,0.5444377064704895,0.5810346007347107,0.6012630462646484,0.5967131853103638,0.6304075121879578,0.6695218682289124,1.000000238418579
Image_5546,n03584254,iPod,0.45951133966445923,0.4735134541988373,0.4944946765899658,0.5212923288345337,0.5431888699531555,0.5669870376586914,0.6165295839309692,0.6371753811836243,0.5959348678588867,0.6388448476791382,0.6625605821609497,1.0000001192092896
Image_5547,n03584254,iPod,0.4026724398136139,0.40107595920562744,0.42157554626464844,0.4442234933376312,0.4849800169467926,0.5163156986236572,0.5531507134437561,0.5644916296005249,0.5492081046104431,0.6126486659049988,0.6517433524131775,1.0
Image_5548,n03584254,iPod,0.43780720233917236,0.4551694691181183,0.48114535212516785,0.49960651993751526,0.5220029950141907,0.5474585890769958,0.584786057472229,0.6149057149887085,0.6040036082267761,0.6442643404006958,0.682708203792572,1.0000001192092896
Image_5549,n03584254,iPod,0.4836813509464264,0.49157631397247314,0.5130655169487,0.5407475233078003,0.5721416473388672,0.5788291096687317,0.605135440826416,0.6092562675476074,0.5737259387969971,0.6169387698173523,0.6545600295066833,1.000000238418579
Image_5550,n03584254,iPod,0.4881877303123474,0.47947829961776733,0.5052962303161621,0.5311495065689087,0.5580216646194458,0.5796096920967102,0.622669517993927,0.6352672576904297,0.6212069988250732,0.6601338386535645,0.6840858459472656,0.9999998211860657
Image_5551,n03599486,"jinrikisha, ricksha, rickshaw",0.49718084931373596,0.5041114091873169,0.5248498320579529,0.541763424873352,0.5689108371734619,0.5936837792396545,0.644006609916687,0.655040442943573,0.6589696407318115,0.6918693780899048,0.699806272983551,1.000000238418579
Image_5552,n03599486,"jinrikisha, ricksha, rickshaw",0.43935084342956543,0.4240858852863312,0.44230136275291443,0.45245981216430664,0.4721023440361023,0.5336315631866455,0.5710747241973877,0.5868883728981018,0.5868462324142456,0.6264142394065857,0.6944094896316528,0.9999997615814209
Image_5553,n03599486,"jinrikisha, ricksha, rickshaw",0.4234488606452942,0.4276067316532135,0.439797043800354,0.4501572549343109,0.4903143346309662,0.5237484574317932,0.5783118009567261,0.6043607592582703,0.5880172848701477,0.6254602670669556,0.6708458662033081,0.9999999403953552
Image_5554,n03599486,"jinrikisha, ricksha, rickshaw",0.486509770154953,0.4750722050666809,0.4961424171924591,0.5086604356765747,0.5423192381858826,0.5879594683647156,0.6367726922035217,0.6561967730522156,0.6596332788467407,0.690390944480896,0.719089925289154,0.9999999403953552
Image_5555,n03599486,"jinrikisha, ricksha, rickshaw",0.4803663492202759,0.4572320580482483,0.47747451066970825,0.4856564700603485,0.518417477607727,0.5517294406890869,0.5944044589996338,0.6238636374473572,0.6349307298660278,0.6767727136611938,0.7193810939788818,0.9999998807907104
Image_5556,n03599486,"jinrikisha, ricksha, rickshaw",0.48861631751060486,0.47989875078201294,0.4956539571285248,0.505754292011261,0.5346333384513855,0.569417417049408,0.6073130369186401,0.6251009702682495,0.6391783952713013,0.6735909581184387,0.7054508328437805,1.0
Image_5557,n03599486,"jinrikisha, ricksha, rickshaw",0.4124601185321808,0.39078450202941895,0.41263628005981445,0.41269955039024353,0.4333646893501282,0.4984274208545685,0.535696804523468,0.5548321008682251,0.539702832698822,0.5884745717048645,0.6860179901123047,0.9999998807907104
Image_5558,n03599486,"jinrikisha, ricksha, rickshaw",0.4689783751964569,0.4528902769088745,0.4725632965564728,0.47894200682640076,0.5098640322685242,0.5529791712760925,0.5890106558799744,0.6013553142547607,0.5825648307800293,0.6293930411338806,0.6616184711456299,1.0000001192092896
Image_5559,n03599486,"jinrikisha, ricksha, rickshaw",0.3891020715236664,0.3758234977722168,0.3927276134490967,0.40523844957351685,0.4245668351650238,0.49238359928131104,0.5309621095657349,0.5609833002090454,0.5549060106277466,0.5932565331459045,0.652794599533081,1.0
Image_5560,n03599486,"jinrikisha, ricksha, rickshaw",0.4757886826992035,0.44259142875671387,0.46539345383644104,0.4729323387145996,0.500941812992096,0.5636783838272095,0.6077306866645813,0.6193324327468872,0.6251215934753418,0.6618036031723022,0.6802738904953003,0.9999999403953552
Image_5561,n03599486,"jinrikisha, ricksha, rickshaw",0.4460798501968384,0.4388884902000427,0.46463754773139954,0.46826544404029846,0.5006512999534607,0.556115984916687,0.5897092223167419,0.6070957183837891,0.6073147654533386,0.6489226222038269,0.6955587863922119,0.9999996423721313
Image_5562,n03599486,"jinrikisha, ricksha, rickshaw",0.45956724882125854,0.43777644634246826,0.46564781665802,0.4744926393032074,0.5036879181861877,0.5739907026290894,0.6095308661460876,0.6384627223014832,0.6420465707778931,0.6869193911552429,0.7061067223548889,0.9999999403953552
Image_5563,n03599486,"jinrikisha, ricksha, rickshaw",0.48907625675201416,0.47073623538017273,0.4849318861961365,0.49787959456443787,0.5236437916755676,0.5570041537284851,0.5840737223625183,0.6064075827598572,0.6019336581230164,0.6414130330085754,0.6839499473571777,1.000000238418579
Image_5564,n03599486,"jinrikisha, ricksha, rickshaw",0.45281022787094116,0.4482022523880005,0.47340309619903564,0.4891098737716675,0.5228704810142517,0.5618746876716614,0.6028797030448914,0.6161389946937561,0.5963742136955261,0.6413214206695557,0.6675362586975098,1.0000001192092896
Image_5565,n03599486,"jinrikisha, ricksha, rickshaw",0.46435582637786865,0.45309844613075256,0.475581556558609,0.4984951913356781,0.5219711065292358,0.5700283646583557,0.6060112714767456,0.6288870573043823,0.6162791848182678,0.6620116233825684,0.6793970465660095,1.0000001192092896
Image_5566,n03599486,"jinrikisha, ricksha, rickshaw",0.44090327620506287,0.42195263504981995,0.45086705684661865,0.46127820014953613,0.4881972372531891,0.5419705510139465,0.5964304208755493,0.6021104454994202,0.5905226469039917,0.6293669939041138,0.6606414318084717,1.0000001192092896
Image_5567,n03599486,"jinrikisha, ricksha, rickshaw",0.4774853587150574,0.4631081223487854,0.48398977518081665,0.49965018033981323,0.5266798138618469,0.5758158564567566,0.6251040101051331,0.6453557014465332,0.6275022029876709,0.663397490978241,0.6908278465270996,1.000000238418579
Image_5568,n03599486,"jinrikisha, ricksha, rickshaw",0.4889836311340332,0.47831588983535767,0.49774447083473206,0.5022454261779785,0.526733934879303,0.5667322278022766,0.6011584997177124,0.6048095226287842,0.5919986963272095,0.6411728858947754,0.7045869827270508,1.0
Image_5569,n03599486,"jinrikisha, ricksha, rickshaw",0.42918720841407776,0.40320253372192383,0.42202386260032654,0.42780888080596924,0.44019705057144165,0.4945348799228668,0.5296868085861206,0.5425717830657959,0.5480583906173706,0.5936335921287537,0.6674463748931885,0.9999999403953552
Image_5570,n03599486,"jinrikisha, ricksha, rickshaw",0.4541565179824829,0.4671535789966583,0.49176520109176636,0.5060357451438904,0.533200740814209,0.5672149062156677,0.6042584776878357,0.6133025288581848,0.5956583619117737,0.6489163637161255,0.6880952715873718,1.0000001192092896
Image_5571,n03599486,"jinrikisha, ricksha, rickshaw",0.4284994900226593,0.4175143241882324,0.44182994961738586,0.4477478563785553,0.4576647877693176,0.5191435813903809,0.5661324262619019,0.5831215977668762,0.5745364427566528,0.6127715706825256,0.6937309503555298,1.0000001192092896
Image_5572,n03599486,"jinrikisha, ricksha, rickshaw",0.4510306119918823,0.4512768089771271,0.4695645272731781,0.48359137773513794,0.5126342177391052,0.5559497475624084,0.6000603437423706,0.6211000680923462,0.6105765104293823,0.6608767509460449,0.690936803817749,1.0
Image_5573,n03599486,"jinrikisha, ricksha, rickshaw",0.47816216945648193,0.4795607328414917,0.4991721212863922,0.5084668397903442,0.5369577407836914,0.5784578323364258,0.6098320484161377,0.6304115056991577,0.6077133417129517,0.6421902775764465,0.6778091788291931,1.0000003576278687
Image_5574,n03599486,"jinrikisha, ricksha, rickshaw",0.5135077834129333,0.5044651031494141,0.52829909324646,0.5414019823074341,0.5620911121368408,0.593036413192749,0.6225244402885437,0.6349554657936096,0.6384117603302002,0.6917632818222046,0.7273617386817932,0.9999997615814209
Image_5575,n03599486,"jinrikisha, ricksha, rickshaw",0.46000978350639343,0.44396525621414185,0.47248417139053345,0.4894358813762665,0.5245432257652283,0.5770518183708191,0.606119692325592,0.6234170198440552,0.6207956671714783,0.664467453956604,0.7077260613441467,1.0000004768371582
Image_5576,n03599486,"jinrikisha, ricksha, rickshaw",0.4457935392856598,0.4358661472797394,0.4545225501060486,0.46637609601020813,0.4872642159461975,0.5374592542648315,0.5795844793319702,0.6142126321792603,0.6194646954536438,0.6500753164291382,0.687298059463501,1.000000238418579
Image_5577,n03599486,"jinrikisha, ricksha, rickshaw",0.4421427547931671,0.41074106097221375,0.42738160490989685,0.4377393424510956,0.47849979996681213,0.531104564666748,0.5676300525665283,0.5834992527961731,0.5731774568557739,0.6148097515106201,0.6692646145820618,1.0000001192092896
Image_5578,n03599486,"jinrikisha, ricksha, rickshaw",0.44962409138679504,0.4493837356567383,0.4761766791343689,0.48089849948883057,0.5096164345741272,0.5473778247833252,0.5933317542076111,0.6292341947555542,0.6264921426773071,0.6638648509979248,0.6988166570663452,1.0000004768371582
Image_5579,n03599486,"jinrikisha, ricksha, rickshaw",0.4277421534061432,0.43131276965141296,0.4553892910480499,0.4664416015148163,0.49614113569259644,0.5444973111152649,0.585229754447937,0.6087104082107544,0.5954166054725647,0.6248577237129211,0.6651868224143982,0.9999998807907104
Image_5580,n03599486,"jinrikisha, ricksha, rickshaw",0.4394925534725189,0.4194689095020294,0.44647958874702454,0.4599917531013489,0.47905030846595764,0.5396772623062134,0.5621324181556702,0.5915111899375916,0.5908616185188293,0.6296477317810059,0.6874861717224121,1.0
Image_5581,n03599486,"jinrikisha, ricksha, rickshaw",0.4749809503555298,0.45481422543525696,0.47432151436805725,0.48741522431373596,0.507542073726654,0.5581778883934021,0.6086502075195312,0.6254777312278748,0.6301165819168091,0.6640292406082153,0.7153692841529846,0.9999998211860657
Image_5582,n03599486,"jinrikisha, ricksha, rickshaw",0.481790155172348,0.49691104888916016,0.5127466917037964,0.5227608680725098,0.5506117939949036,0.578234076499939,0.6097657680511475,0.634903609752655,0.6259636282920837,0.6490300297737122,0.7085607051849365,1.000000238418579
Image_5583,n03599486,"jinrikisha, ricksha, rickshaw",0.46297937631607056,0.4406132996082306,0.4628213346004486,0.4680480659008026,0.49919450283050537,0.5480540990829468,0.5874831080436707,0.6117804050445557,0.6155726909637451,0.6517925262451172,0.7144960165023804,1.000000238418579
Image_5584,n03599486,"jinrikisha, ricksha, rickshaw",0.47846704721450806,0.4784614145755768,0.50010746717453,0.5056008696556091,0.5296245217323303,0.5658882260322571,0.5990596413612366,0.6355493664741516,0.6347929835319519,0.6659150123596191,0.7024248242378235,1.0
Image_5585,n03599486,"jinrikisha, ricksha, rickshaw",0.49893754720687866,0.48507702350616455,0.4976342022418976,0.5089134573936462,0.5236397981643677,0.559390664100647,0.594141960144043,0.6067444086074829,0.6194729804992676,0.6601343750953674,0.7257006764411926,1.0
Image_5586,n03599486,"jinrikisha, ricksha, rickshaw",0.4242915213108063,0.410852313041687,0.4360870122909546,0.4449860453605652,0.45921584963798523,0.5138696432113647,0.552510678768158,0.5785101056098938,0.579698383808136,0.6293876767158508,0.6792553663253784,1.0
Image_5587,n03599486,"jinrikisha, ricksha, rickshaw",0.44629499316215515,0.4305172860622406,0.443471223115921,0.44731056690216064,0.4633268713951111,0.5278471112251282,0.5571662783622742,0.5734491348266602,0.576587975025177,0.6221709847450256,0.6959784626960754,0.9999998807907104
Image_5588,n03599486,"jinrikisha, ricksha, rickshaw",0.4816421568393707,0.45765942335128784,0.4802546203136444,0.4909420609474182,0.5101543664932251,0.5669444799423218,0.6046761274337769,0.627831220626831,0.6236938834190369,0.6579984426498413,0.7075405120849609,1.0
Image_5589,n03599486,"jinrikisha, ricksha, rickshaw",0.43349364399909973,0.4177713990211487,0.4410390853881836,0.45401012897491455,0.4760516285896301,0.5258312821388245,0.5725564956665039,0.5902130603790283,0.5752009749412537,0.6193612813949585,0.6531559228897095,0.9999998807907104
Image_5590,n03599486,"jinrikisha, ricksha, rickshaw",0.46883243322372437,0.45310601592063904,0.4687366187572479,0.48034101724624634,0.5099157691001892,0.5496405363082886,0.5956566333770752,0.6127634048461914,0.610262393951416,0.6465020775794983,0.6911540627479553,1.000000238418579
Image_5591,n03599486,"jinrikisha, ricksha, rickshaw",0.4403558671474457,0.4316064119338989,0.45755821466445923,0.46534213423728943,0.49905407428741455,0.5558661222457886,0.5917606353759766,0.6179352402687073,0.6205179691314697,0.6591588258743286,0.6923921704292297,1.0
Image_5592,n03599486,"jinrikisha, ricksha, rickshaw",0.370709091424942,0.35830187797546387,0.3811887502670288,0.3892746567726135,0.4158960282802582,0.48454800248146057,0.528751790523529,0.5439035296440125,0.5314531922340393,0.5818407535552979,0.6342185735702515,1.000000238418579
Image_5593,n03599486,"jinrikisha, ricksha, rickshaw",0.4549395740032196,0.4470348060131073,0.46402403712272644,0.47338244318962097,0.4955183267593384,0.5361403822898865,0.5694808959960938,0.5797416567802429,0.5675902366638184,0.620296835899353,0.6753104329109192,0.9999998807907104
Image_5594,n03599486,"jinrikisha, ricksha, rickshaw",0.3971765637397766,0.3778405785560608,0.4006350338459015,0.41196829080581665,0.4346602261066437,0.5100960731506348,0.5476630926132202,0.5671249032020569,0.5570879578590393,0.5884948968887329,0.6655926704406738,0.9999999403953552
Image_5595,n03599486,"jinrikisha, ricksha, rickshaw",0.3686161935329437,0.3541366457939148,0.38038933277130127,0.38250333070755005,0.4113343358039856,0.484345018863678,0.534456193447113,0.5525879859924316,0.5424299240112305,0.5788756012916565,0.6476957201957703,1.0000001192092896
Image_5596,n03599486,"jinrikisha, ricksha, rickshaw",0.45614388585090637,0.42434027791023254,0.4501386284828186,0.4651925563812256,0.48555299639701843,0.5323072075843811,0.5756335258483887,0.5915846824645996,0.5965717434883118,0.642197847366333,0.6740636825561523,1.000000238418579
Image_5597,n03599486,"jinrikisha, ricksha, rickshaw",0.47689515352249146,0.46607106924057007,0.48911628127098083,0.49675068259239197,0.5217113494873047,0.5667639970779419,0.6259912848472595,0.643356442451477,0.6152622103691101,0.6566687822341919,0.6964256167411804,1.0000003576278687
Image_5598,n03599486,"jinrikisha, ricksha, rickshaw",0.47489622235298157,0.47098758816719055,0.49243512749671936,0.510263204574585,0.5329753756523132,0.5739438533782959,0.6099480986595154,0.6291642189025879,0.6154203414916992,0.6452471017837524,0.6900495886802673,0.9999999403953552
Image_5599,n03599486,"jinrikisha, ricksha, rickshaw",0.4466284215450287,0.4136856496334076,0.4407413601875305,0.4477490484714508,0.4780399799346924,0.5168776512145996,0.5466596484184265,0.5629388689994812,0.572516679763794,0.624192476272583,0.6824429035186768,1.0
Image_5600,n03599486,"jinrikisha, ricksha, rickshaw",0.45108944177627563,0.4404134154319763,0.4669233560562134,0.4821149408817291,0.49948832392692566,0.5500137209892273,0.6079344749450684,0.616800844669342,0.618712842464447,0.6554443836212158,0.7255231142044067,1.0
Image_5601,n03617480,kimono,0.5122934579849243,0.481234073638916,0.511299192905426,0.5247616171836853,0.5526442527770996,0.5843380689620972,0.6242344379425049,0.6383803486824036,0.643416166305542,0.7025105357170105,0.7519755959510803,0.9999999403953552
Image_5602,n03617480,kimono,0.46054086089134216,0.44118955731391907,0.4709233343601227,0.47916191816329956,0.49869653582572937,0.5389769077301025,0.5670234560966492,0.6027863025665283,0.6075042486190796,0.6508426070213318,0.6969995498657227,1.0000001192092896
Image_5603,n03617480,kimono,0.5217922329902649,0.4963040351867676,0.5316634178161621,0.5478783249855042,0.5698786377906799,0.6098963022232056,0.622550368309021,0.6366963982582092,0.6159947514533997,0.6692682504653931,0.7107433080673218,0.9999997615814209
Image_5604,n03617480,kimono,0.43670162558555603,0.45081228017807007,0.46894943714141846,0.4770340323448181,0.4920026659965515,0.5208799242973328,0.5638685822486877,0.5751436352729797,0.5561493635177612,0.6113545298576355,0.6699080467224121,1.000000238418579
Image_5605,n03617480,kimono,0.4302320182323456,0.4347201883792877,0.45317429304122925,0.4622684717178345,0.48828837275505066,0.5109459161758423,0.5502569079399109,0.5620754361152649,0.5749742984771729,0.615963339805603,0.6852511763572693,0.9999998807907104
Image_5606,n03617480,kimono,0.5252363085746765,0.5208511352539062,0.5544191598892212,0.5659545063972473,0.5888358950614929,0.6244015693664551,0.6624272465705872,0.6784557700157166,0.6542508006095886,0.6932340860366821,0.720899224281311,1.0000001192092896
Image_5607,n03617480,kimono,0.4705837368965149,0.4739772081375122,0.5018978714942932,0.5109153389930725,0.527958869934082,0.5621691942214966,0.6066861152648926,0.6273114085197449,0.6072688698768616,0.6563988327980042,0.6906862854957581,1.0000001192092896
Image_5608,n03617480,kimono,0.45731642842292786,0.4718012511730194,0.49035367369651794,0.500524640083313,0.5232445597648621,0.5447413921356201,0.5897464752197266,0.6050797700881958,0.5901988744735718,0.6411812901496887,0.6904271841049194,1.0
Image_5609,n03617480,kimono,0.5027055144309998,0.4996577203273773,0.5161959528923035,0.5302346348762512,0.5676677227020264,0.5925564169883728,0.6371676921844482,0.6554586291313171,0.6363207697868347,0.6849465370178223,0.7068438529968262,1.0000001192092896
Image_5610,n03617480,kimono,0.4520103931427002,0.44040346145629883,0.46323931217193604,0.4728427827358246,0.5002356171607971,0.5495858192443848,0.5813544988632202,0.6086410284042358,0.6137920618057251,0.6552801728248596,0.6856048107147217,0.9999999403953552
Image_5611,n03617480,kimono,0.5433800220489502,0.5255849957466125,0.5572311878204346,0.5689195394515991,0.591109573841095,0.6252503395080566,0.6689777970314026,0.6884828209877014,0.6650539040565491,0.7042793035507202,0.73575758934021,0.9999997019767761
Image_5612,n03617480,kimono,0.42380547523498535,0.42301663756370544,0.4489329159259796,0.44644463062286377,0.4690170884132385,0.52555251121521,0.5620831847190857,0.5784444808959961,0.556464433670044,0.6010074615478516,0.703624427318573,1.0000001192092896
Image_5613,n03617480,kimono,0.44851070642471313,0.4454191029071808,0.4726046621799469,0.4821920692920685,0.5045812726020813,0.5437206029891968,0.5864676237106323,0.611490786075592,0.6031376123428345,0.6510686278343201,0.697354793548584,0.9999995827674866
Image_5614,n03617480,kimono,0.5129107236862183,0.49041318893432617,0.5228255987167358,0.5302495360374451,0.5621439218521118,0.5911906957626343,0.6243219375610352,0.6345664262771606,0.6244071125984192,0.6795122027397156,0.711543083190918,1.0000001192092896
Image_5615,n03617480,kimono,0.48093199729919434,0.45762336254119873,0.48720088601112366,0.4937158226966858,0.5195468664169312,0.5636410713195801,0.6056141257286072,0.6185857057571411,0.604306161403656,0.657319188117981,0.7110201120376587,1.000000238418579
Image_5616,n03617480,kimono,0.43896540999412537,0.41756072640419006,0.4445068836212158,0.44513940811157227,0.4662298858165741,0.5200585126876831,0.5649668574333191,0.5859769582748413,0.5855797529220581,0.6351625323295593,0.7028651237487793,1.0000001192092896
Image_5617,n03617480,kimono,0.4939400851726532,0.4771801233291626,0.5046446323394775,0.5097746849060059,0.5265586376190186,0.5561903119087219,0.6062108278274536,0.6262585520744324,0.617110013961792,0.657674252986908,0.6980392336845398,1.0
Image_5618,n03617480,kimono,0.49413958191871643,0.47090667486190796,0.5044429898262024,0.512666642665863,0.5347394347190857,0.5801922082901001,0.6173264384269714,0.6243991255760193,0.6075376868247986,0.6622803211212158,0.727863609790802,1.000000238418579
Image_5619,n03617480,kimono,0.44217628240585327,0.4099978506565094,0.4351809620857239,0.4397096335887909,0.46163907647132874,0.5063076019287109,0.5479207634925842,0.5580253005027771,0.5426234006881714,0.5931640267372131,0.6742932796478271,1.0
Image_5620,n03617480,kimono,0.49715980887413025,0.4761776924133301,0.5069335103034973,0.5179934501647949,0.5480583906173706,0.589091420173645,0.6099323034286499,0.624652624130249,0.6097671389579773,0.643531322479248,0.6943103671073914,1.0000001192092896
Image_5621,n03617480,kimono,0.46823740005493164,0.46271833777427673,0.487403929233551,0.4948262870311737,0.5184440016746521,0.5615757703781128,0.6082208752632141,0.6212969422340393,0.5869845747947693,0.6331994533538818,0.6746922731399536,1.0000001192092896
Image_5622,n03617480,kimono,0.4740739166736603,0.47947049140930176,0.4896623194217682,0.49667656421661377,0.520550549030304,0.5634979605674744,0.6055349707603455,0.6194680333137512,0.5941531658172607,0.6423742175102234,0.6775456070899963,1.0
Image_5623,n03617480,kimono,0.5095294713973999,0.5075395107269287,0.5240948796272278,0.5445030331611633,0.5653752684593201,0.5647528767585754,0.5994964241981506,0.6022354364395142,0.6034138202667236,0.6612154245376587,0.7028330564498901,1.0
Image_5624,n03617480,kimono,0.46522197127342224,0.47755515575408936,0.5009169578552246,0.5125788450241089,0.5335691571235657,0.5653954744338989,0.6104555726051331,0.6361750364303589,0.6113000512123108,0.6499757766723633,0.6956028342247009,1.0000001192092896
Image_5625,n03617480,kimono,0.4329792261123657,0.43915900588035583,0.45836082100868225,0.4636979103088379,0.4986904561519623,0.5142613649368286,0.5472927689552307,0.5559177398681641,0.547486424446106,0.5973621010780334,0.6700406074523926,1.000000238418579
Image_5626,n03617480,kimono,0.5073243379592896,0.4974692165851593,0.5143845081329346,0.5221880674362183,0.5463248491287231,0.5701268911361694,0.6137570738792419,0.6312748193740845,0.6320755481719971,0.6759663224220276,0.7289274334907532,1.000000238418579
Image_5627,n03617480,kimono,0.48775219917297363,0.4421578049659729,0.47690486907958984,0.49596449732780457,0.5167524814605713,0.5526759028434753,0.5742172598838806,0.5897220373153687,0.5940102338790894,0.6483221054077148,0.7092648148536682,1.0000001192092896
Image_5628,n03617480,kimono,0.48303595185279846,0.4933239221572876,0.5212867259979248,0.5305461883544922,0.5696960091590881,0.5830402374267578,0.6299896240234375,0.6394395232200623,0.6185194253921509,0.6573998928070068,0.6874600052833557,1.0000001192092896
Image_5629,n03617480,kimono,0.46638885140419006,0.4633011817932129,0.4874785244464874,0.488076388835907,0.5175928473472595,0.5684260129928589,0.6015866994857788,0.6190844178199768,0.5747954845428467,0.6161189675331116,0.6890495419502258,1.0
Image_5630,n03617480,kimono,0.4727441370487213,0.4805440306663513,0.5038062334060669,0.5219407081604004,0.5431467890739441,0.5703544616699219,0.6026000380516052,0.6168140172958374,0.6086553335189819,0.6561390161514282,0.6796318888664246,1.0
Image_5631,n03617480,kimono,0.5388619303703308,0.5196260809898376,0.5493844151496887,0.5635212063789368,0.5794399976730347,0.6159491539001465,0.6432527303695679,0.648082435131073,0.6229317784309387,0.6769837737083435,0.7170990109443665,0.9999999403953552
Image_5632,n03617480,kimono,0.4624859094619751,0.47640854120254517,0.49582186341285706,0.4991661310195923,0.5332596302032471,0.5455421805381775,0.5832564234733582,0.6034565567970276,0.5719365477561951,0.6135150790214539,0.6907833814620972,1.0000001192092896
