class,layer,change_rate,type,rank
cauliflower,22,0.056512964379944595,critical,2
cauliflower,20,0.008576187093640343,critical,3
cauliflower,1,-inf,least_critical,1
cauliflower,2,-inf,least_critical,2
cauliflower,4,-inf,least_critical,3
bell pepper,23,0.7381660464365268,critical,1
bell pepper,21,0.032554876639478605,critical,2
bell pepper,20,0.0013703755862661707,critical,3
bell pepper,2,-inf,least_critical,1
bell pepper,7,-inf,least_critical,2
bell pepper,8,-inf,least_critical,3
mushroom,22,0.3154590376350097,critical,1
mushroom,19,0.1839240745827556,critical,2
mushroom,21,0.16540060531347991,critical,3
mushroom,1,-inf,least_critical,1
mushroom,2,-inf,least_critical,2
mushroom,5,-inf,least_critical,3
orange,21,0.27357737067155546,critical,1
orange,23,0.20031011907733043,critical,2
orange,22,0.18636000657104884,critical,3
orange,4,-inf,least_critical,1
orange,6,-inf,least_critical,2
orange,9,-inf,least_critical,3
lemon,22,0.3175367583148182,critical,1
lemon,23,0.17582619495224205,critical,2
lemon,21,0.0695829462981783,critical,3
lemon,1,-inf,least_critical,1
lemon,3,-inf,least_critical,2
lemon,5,-inf,least_critical,3
banana,22,0.3025272907176987,critical,1
banana,23,0.26888215366518126,critical,2
banana,21,0.02313917337742168,critical,3
banana,1,-inf,least_critical,1
banana,9,-inf,least_critical,2
banana,10,-inf,least_critical,3
pomegranate,23,0.5010660325048957,critical,1
pomegranate,22,0.27014193884562704,critical,2
pomegranate,21,0.026109408717311454,critical,3
pomegranate,2,-inf,least_critical,1
pomegranate,5,-inf,least_critical,2
pomegranate,8,-inf,least_critical,3
"meat loaf, meatloaf",23,0.34001549279404575,critical,1
"meat loaf, meatloaf",22,0.047682664162348384,critical,2
"meat loaf, meatloaf",21,0.011064787799368793,critical,3
"meat loaf, meatloaf",2,-inf,least_critical,1
"meat loaf, meatloaf",5,-inf,least_critical,2
"meat loaf, meatloaf",6,-inf,least_critical,3
"pizza, pizza pie",22,0.6562854261952453,critical,1
"pizza, pizza pie",23,0.08863401763141154,critical,2
"pizza, pizza pie",21,0.03533157829428093,critical,3
"pizza, pizza pie",1,-inf,least_critical,1
"pizza, pizza pie",2,-inf,least_critical,2
"pizza, pizza pie",5,-inf,least_critical,3
potpie,22,0.35609546337742365,critical,1
potpie,23,0.3074675626447424,critical,2
potpie,21,0.050699380228761595,critical,3
potpie,1,-inf,least_critical,1
potpie,2,-inf,least_critical,2
potpie,10,-inf,least_critical,3
espresso,22,0.5333156677195803,critical,1
espresso,23,0.1375876788329332,critical,2
espresso,20,0.034313766395207494,critical,3
espresso,2,-inf,least_critical,1
espresso,5,-inf,least_critical,2
espresso,6,-inf,least_critical,3
alp,12,0.2642512926459313,critical,1
alp,5,0.20087354540824892,critical,2
alp,20,0.13634679101407526,critical,3
alp,1,-inf,least_critical,1
alp,3,-inf,least_critical,2
alp,6,-inf,least_critical,3
"cliff, drop, drop-off",21,0.1045294134691358,critical,1
"cliff, drop, drop-off",19,0.07644266577321106,critical,2
"cliff, drop, drop-off",22,0.03236329136881977,critical,3
"cliff, drop, drop-off",1,-inf,least_critical,1
"cliff, drop, drop-off",3,-inf,least_critical,2
"cliff, drop, drop-off",5,-inf,least_critical,3
coral reef,18,0.2624527009762824,critical,1
coral reef,22,0.20324341717176142,critical,2
coral reef,20,0.19812398459762337,critical,3
coral reef,2,-inf,least_critical,1
coral reef,12,-inf,least_critical,2
coral reef,14,-inf,least_critical,3
"lakeside, lakeshore",19,0.12422465763986114,critical,1
"lakeside, lakeshore",22,0.03871735567227007,critical,2
"lakeside, lakeshore",15,0.034590399628505124,critical,3
"lakeside, lakeshore",2,-inf,least_critical,1
"lakeside, lakeshore",4,-inf,least_critical,2
"lakeside, lakeshore",5,-inf,least_critical,3
"seashore, coast, seacoast, sea-coast",23,0.13509997718094388,critical,1
"seashore, coast, seacoast, sea-coast",22,0.07214823564805557,critical,2
"seashore, coast, seacoast, sea-coast",19,0.03765715763351183,critical,3
"seashore, coast, seacoast, sea-coast",2,-inf,least_critical,1
"seashore, coast, seacoast, sea-coast",3,-inf,least_critical,2
"seashore, coast, seacoast, sea-coast",4,-inf,least_critical,3
acorn,23,0.2584386238991283,critical,1
acorn,22,0.17062362295575445,critical,2
acorn,11,0.04847273640334607,critical,3
acorn,2,-inf,least_critical,1
acorn,5,-inf,least_critical,2
acorn,9,-inf,least_critical,3
