class,layer,change_rate_avg,change_rate_std
snail,18,0.0028246971563203184,0.002255055815252415
snail,19,0.009914134900318469,0.011901737382018126
snail,20,0.1337142739375122,0.15546872590080665
snail,21,-0.015114717963151635,0.07939528786213056
snail,22,0.05510985513101332,0.11548134300653047
snail,23,0.37365617262839806,0.28934047436613525
slug,1,-0.0027615787787362905,0.0004558952442009696
slug,2,-0.000630401927046476,0.00027721272234905496
slug,3,0.00035028671380132404,0.000248291977297912
slug,4,0.0010150988493114641,0.000329317409869297
slug,5,0.00067752675153315,0.0004425003465612424
slug,6,6.576811429113797e-05,0.0006425230827790048
slug,7,-0.0013387139467522595,0.0006499918173231211
slug,8,0.002241169144399474,0.0010475837163945064
slug,9,-0.00237485475605354,0.0010638667829320381
slug,10,-0.0020494336663978195,0.0009128365096180569
slug,11,-0.0006562864591251065,0.00045436813109868196
slug,12,-0.00010612012363707179,0.00010866632331163005
slug,13,-2.9742790684398483e-05,8.631443091340758e-05
slug,14,0.0003092331787047328,0.00030131696152484183
slug,15,3.9179332670761996e-05,0.00024007983278323823
slug,16,-5.398895518737165e-05,0.00022868422785354055
slug,17,0.0021430541446898076,0.0015960241964913223
slug,18,0.00192093350808135,0.002063425229291838
slug,19,0.004566859884653252,0.004559818210206858
slug,20,0.04044240770861506,0.0568793853617324
slug,21,0.07249188937013969,0.07611289921676585
slug,22,0.022345373027492316,0.07062228918758237
slug,23,0.2822398243215866,0.2691972285302886
"sea slug, nudibranch",1,-3.788920679426157e-09,5.306599788563389e-09
"sea slug, nudibranch",2,-2.2461400011053456e-08,7.405911573459203e-09
"sea slug, nudibranch",3,3.264737189923039e-08,8.267474402097784e-09
"sea slug, nudibranch",4,7.669900767837135e-09,9.21253620524821e-09
"sea slug, nudibranch",5,-3.1063680339116197e-09,9.881010212614012e-09
"sea slug, nudibranch",6,5.65972122856806e-08,2.7106303229478727e-08
