Image,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_790,0.002781536430120468,-0.00712861493229866,-0.009182356297969818,0.001570098102092743,0.03603275120258331,0.07911788672208786,0.12064056098461151,0.19189077615737915,0.3401165008544922,0.7145166397094727,0.8847714066505432,0.9568997621536255
Image_791,0.031021779403090477,0.018885724246501923,0.016563385725021362,0.042624156922101974,0.08960206061601639,0.13055267930030823,0.17544829845428467,0.24888281524181366,0.37969741225242615,0.7441985607147217,0.8866787552833557,0.9359257817268372
Image_792,-0.019844740629196167,-0.030522167682647705,-0.03482085466384888,-0.00928468257188797,0.024590514600276947,0.07457127422094345,0.11719910800457001,0.1867024004459381,0.3171844184398651,0.6813204288482666,0.8406900763511658,0.9543310403823853
Image_793,0.027359671890735626,0.025227583944797516,0.01477048546075821,0.023020990192890167,0.055667001754045486,0.09669799357652664,0.1510595679283142,0.21710313856601715,0.3782185912132263,0.7276054620742798,0.8874757885932922,0.9483221173286438
Image_794,-0.002077098935842514,0.0026900172233581543,0.007797911763191223,0.008235618472099304,0.037868767976760864,0.08347076177597046,0.12900614738464355,0.19878320395946503,0.3385689854621887,0.6929243803024292,0.8582534193992615,0.928942084312439
Image_795,0.007363107055425644,-0.0031164512038230896,-0.008850090205669403,0.006660841405391693,0.02882365882396698,0.06479725241661072,0.10640867054462433,0.16656531393527985,0.3225416839122772,0.6904839277267456,0.8721618056297302,0.9526949524879456
Image_796,-0.0012082792818546295,-0.013986781239509583,-0.022153794765472412,-0.01151476800441742,0.02319037914276123,0.052250444889068604,0.0969562977552414,0.15147623419761658,0.2959904670715332,0.6825076341629028,0.8883056044578552,0.9528263211250305
Image_797,-0.009919378906488419,-0.02140505611896515,-0.03234712779521942,-0.012595221400260925,0.026617184281349182,0.05496256798505783,0.09757749736309052,0.1644527018070221,0.2984839379787445,0.6995282173156738,0.8887611627578735,0.9510357975959778
Image_798,0.035597577691078186,0.0065168216824531555,0.019506163895130157,0.053092941641807556,0.0904516726732254,0.12145071476697922,0.1671130359172821,0.22693949937820435,0.36775583028793335,0.7169808149337769,0.8799602389335632,0.9093524217605591
Image_799,0.002191629260778427,-0.01066085696220398,-0.028646573424339294,-0.005226567387580872,0.03910961002111435,0.07392138242721558,0.11600609123706818,0.18475759029388428,0.311823308467865,0.6695464849472046,0.873497724533081,0.9509317278862
Image_800,-0.03850426524877548,-0.04165133461356163,-0.029718123376369476,0.008713044226169586,0.04600023478269577,0.08405111730098724,0.12871670722961426,0.20021259784698486,0.34811362624168396,0.7423834204673767,0.9139465093612671,0.9513118863105774
Image_801,0.037148620933294296,0.0392017588019371,0.030567631125450134,0.03716036677360535,0.08335031569004059,0.10248765349388123,0.16106393933296204,0.2161986231803894,0.35586029291152954,0.6738227605819702,0.8858182430267334,0.930611252784729
Image_802,-0.005619846284389496,-0.020051635801792145,-0.009459316730499268,0.01775778830051422,0.04881557449698448,0.0853102058172226,0.11552922427654266,0.1694713681936264,0.31442445516586304,0.7030547857284546,0.8811827898025513,0.9462796449661255
Image_803,0.0165192112326622,0.019336096942424774,0.008590787649154663,0.020326264202594757,0.05330265313386917,0.09514819085597992,0.1394975781440735,0.21262729167938232,0.35785841941833496,0.7446819543838501,0.901628851890564,0.9507731795310974
Image_804,0.01623239368200302,0.005613148212432861,0.0127873495221138,0.04699234291911125,0.08191885054111481,0.12161873281002045,0.17780271172523499,0.23690767586231232,0.3769213557243347,0.7212533950805664,0.868959367275238,0.92870032787323
Image_805,0.02491076849400997,0.016024325042963028,0.03797534853219986,0.05947014316916466,0.09166300296783447,0.1302143931388855,0.17768007516860962,0.22939713299274445,0.33635053038597107,0.6618666648864746,0.8650932312011719,0.9317736625671387
Image_806,-0.002729743719100952,0.03129342198371887,0.04400560259819031,0.06786201149225235,0.10547107458114624,0.144907146692276,0.19063255190849304,0.2493915557861328,0.370111346244812,0.7172500491142273,0.8909415602684021,0.9152848124504089
Image_807,0.002500087022781372,0.013094641268253326,0.014041304588317871,0.04234982281923294,0.07496974617242813,0.10733450949192047,0.14826014637947083,0.1948658674955368,0.3297947645187378,0.7144961953163147,0.8956342935562134,0.9242589473724365
Image_808,0.05941998213529587,0.02969980239868164,0.03888164460659027,0.05391552299261093,0.08544549345970154,0.12751126289367676,0.18174578249454498,0.24455243349075317,0.4003377854824066,0.7376354336738586,0.9000626802444458,0.9471838474273682
Image_809,0.029397092759609222,0.0003808848559856415,0.028140343725681305,0.05614645779132843,0.09715836495161057,0.13612496852874756,0.17331698536872864,0.23044583201408386,0.35619106888771057,0.7157765626907349,0.8802170753479004,0.9393519759178162
Image_810,-0.0037652142345905304,-0.01012098416686058,0.0010011345148086548,0.0128106027841568,0.035828594118356705,0.05995650961995125,0.09576700627803802,0.14898335933685303,0.277898371219635,0.6916680932044983,0.8901504278182983,0.9522214531898499
Image_811,0.012040875852108002,-0.01184815913438797,0.011740438640117645,0.04364550858736038,0.07134036719799042,0.10125232487916946,0.13483498990535736,0.18811263144016266,0.3377440571784973,0.6781038045883179,0.8582097291946411,0.9243142604827881
Image_812,-0.001111682504415512,-0.01553385704755783,-0.0239042267203331,-0.00029575079679489136,0.03018449991941452,0.06499393284320831,0.10333117842674255,0.18239904940128326,0.32572710514068604,0.7134755253791809,0.8523172736167908,0.9394347667694092
Image_813,0.042321011424064636,0.011308953166007996,0.01838359236717224,0.04670274257659912,0.07948191463947296,0.12078150361776352,0.16470275819301605,0.2249690294265747,0.36891108751296997,0.7569330930709839,0.9046114683151245,0.9335038065910339
Image_814,0.03191409260034561,0.023277495056390762,0.012746170163154602,0.03367164731025696,0.061975300312042236,0.0979650691151619,0.1444302797317505,0.21268261969089508,0.39260488748550415,0.7711015939712524,0.9105311632156372,0.9390873908996582
Image_815,0.0008711107075214386,0.0022778548300266266,0.005540482699871063,0.042615968734025955,0.08480748534202576,0.12967993319034576,0.1877100169658661,0.23764893412590027,0.3753700852394104,0.7380540370941162,0.898963451385498,0.9267013669013977
Image_816,0.0599697083234787,0.056383632123470306,0.07867515087127686,0.1087595522403717,0.1546632945537567,0.1986682415008545,0.23827499151229858,0.29695749282836914,0.4367372393608093,0.7433872222900391,0.8955892324447632,0.9020712375640869
Image_817,0.06682470440864563,0.04444428160786629,0.05291663110256195,0.08044331520795822,0.11675666272640228,0.17212563753128052,0.2180623561143875,0.293965607881546,0.44897449016571045,0.7939696907997131,0.9096978902816772,0.9344512820243835
Image_818,-6.726384162902832e-05,0.005636025220155716,0.01704235002398491,0.06854848563671112,0.11179085075855255,0.15338380634784698,0.19743573665618896,0.2657039165496826,0.41474437713623047,0.7638622522354126,0.8870909214019775,0.9326667785644531
Image_819,0.06021321564912796,0.027332697063684464,0.019857168197631836,0.047055184841156006,0.08069149404764175,0.11417356878519058,0.15065614879131317,0.19850674271583557,0.32783758640289307,0.6835921406745911,0.8474118709564209,0.9213674664497375
Image_820,0.03673210367560387,0.026861879974603653,0.02103128284215927,0.022181816399097443,0.06533811241388321,0.12367303669452667,0.17810723185539246,0.24778538942337036,0.41027259826660156,0.7744026184082031,0.9049435257911682,0.9339362978935242
Image_821,-0.00017714500427246094,-0.015033036470413208,-0.01690329611301422,0.004827767610549927,0.04141904413700104,0.07298730313777924,0.12394785135984421,0.18644671142101288,0.3470137119293213,0.7161850929260254,0.8980019092559814,0.9465939998626709
Image_822,0.019694823771715164,0.01576130837202072,0.018807046115398407,0.03766991198062897,0.06482259929180145,0.09647676348686218,0.13329149782657623,0.1767873466014862,0.3092179596424103,0.6436625719070435,0.8395160436630249,0.9383442997932434
Image_823,0.04594585299491882,0.02045152336359024,0.03563990443944931,0.06930699944496155,0.10827074199914932,0.13810069859027863,0.1836453080177307,0.24208661913871765,0.39005208015441895,0.7230731844902039,0.8957376480102539,0.9236592054367065
Image_824,-0.03185730427503586,-0.0026617534458637238,-0.01309235394001007,0.0059431567788124084,0.05263293534517288,0.08150216937065125,0.11642657220363617,0.1787559688091278,0.3227645754814148,0.7340524196624756,0.8976019024848938,0.9438626766204834
Image_825,0.008529216051101685,-0.005687683820724487,-0.021045640110969543,0.0014797598123550415,0.045513004064559937,0.08829503506422043,0.13141880929470062,0.18082298338413239,0.3212401866912842,0.6951016783714294,0.8774664998054504,0.9474629759788513
Image_826,-0.0004123114049434662,-0.0079866424202919,0.015790186822414398,0.05548214167356491,0.1016109511256218,0.14318427443504333,0.19153037667274475,0.2561075985431671,0.3788774609565735,0.7209392189979553,0.8710100650787354,0.9104400873184204
Image_827,0.007710203528404236,-0.014774344861507416,-0.027187973260879517,0.009333685040473938,0.04665495455265045,0.08802478760480881,0.13557645678520203,0.19732478260993958,0.3434133529663086,0.7316106557846069,0.8961354494094849,0.9393306374549866
Image_828,0.04721326008439064,0.05376910790801048,0.03555114567279816,0.04821963608264923,0.09028676152229309,0.12610800564289093,0.18065610527992249,0.24259664118289948,0.36559468507766724,0.7414764165878296,0.9026937484741211,0.9132672548294067
Image_829,0.07951128482818604,0.06702010333538055,0.0709957480430603,0.07720629870891571,0.11612008512020111,0.14505364000797272,0.1895741969347,0.25571757555007935,0.3956782817840576,0.7449942231178284,0.8843565583229065,0.8960282802581787
Image_830,0.03954998403787613,0.03254908323287964,0.07111962884664536,0.10746151208877563,0.1380445808172226,0.17209887504577637,0.20481795072555542,0.25211578607559204,0.37840715050697327,0.6799346804618835,0.8613858819007874,0.9006465673446655
Image_831,-0.011698037385940552,-0.029092323035001755,-0.035865433514118195,-0.01090867817401886,0.0208524689078331,0.06064404547214508,0.10368119180202484,0.17226174473762512,0.30871912837028503,0.6862465143203735,0.86976557970047,0.9452800750732422
Image_832,0.09157959371805191,0.06770133972167969,0.0722990408539772,0.08174281567335129,0.122779481112957,0.16014474630355835,0.20927143096923828,0.2761699855327606,0.42756444215774536,0.7528731226921082,0.919575572013855,0.9313725233078003
Image_833,0.0011230260133743286,-0.01304895430803299,-0.004627160727977753,0.022197455167770386,0.05536170303821564,0.08737891912460327,0.1350492537021637,0.20326846837997437,0.3437681496143341,0.6862033605575562,0.8573930263519287,0.9392494559288025
Image_834,0.04021412134170532,0.02223578840494156,0.021134555339813232,0.048845067620277405,0.07549118250608444,0.11805392801761627,0.15810959041118622,0.20883914828300476,0.32802093029022217,0.6867926120758057,0.8835920691490173,0.9224985837936401
Image_835,0.022473692893981934,0.001020975410938263,0.0036923885345458984,0.013085000216960907,0.03945722058415413,0.06787155568599701,0.10386482626199722,0.1481345146894455,0.25892382860183716,0.6505441069602966,0.8697487115859985,0.9390084743499756
Image_836,0.054429784417152405,0.02446061745285988,0.03160268813371658,0.05632534623146057,0.08748163282871246,0.11272183060646057,0.15297675132751465,0.21385841071605682,0.3512864410877228,0.6966248750686646,0.8788111209869385,0.9225988388061523
Image_837,0.04292028397321701,0.03365391492843628,0.031001903116703033,0.04874685779213905,0.08778528869152069,0.14174875617027283,0.18702109158039093,0.25640881061553955,0.4045014977455139,0.7314730286598206,0.8669785261154175,0.9307239651679993
Image_838,0.021941103041172028,0.004983808845281601,0.030881695449352264,0.06010081246495247,0.10090292990207672,0.14018581807613373,0.16976720094680786,0.23469486832618713,0.373069703578949,0.7674856185913086,0.9002293348312378,0.9229444861412048
Image_839,0.014331094920635223,0.026069071143865585,0.00887792557477951,0.026526473462581635,0.06473809480667114,0.11111049354076385,0.15024825930595398,0.2022251933813095,0.35345542430877686,0.7368170022964478,0.8874858617782593,0.9220516681671143
Image_840,0.014168363064527512,0.0033866465091705322,-0.005512334406375885,0.014993950724601746,0.054809216409921646,0.08238428831100464,0.13224990665912628,0.19424715638160706,0.3452454209327698,0.6801015734672546,0.8862403631210327,0.9497357606887817
Image_841,0.0018799155950546265,-0.01610250025987625,-0.029774963855743408,-0.012232638895511627,0.015485651791095734,0.044741660356521606,0.07628527283668518,0.1394364833831787,0.26893913745880127,0.6723522543907166,0.8546105623245239,0.9485876560211182
Image_842,0.07676305621862411,0.03656630218029022,0.06025175377726555,0.1048932671546936,0.14837588369846344,0.18554151058197021,0.22583018243312836,0.27990442514419556,0.4000808596611023,0.7030540704727173,0.874793529510498,0.8982219099998474
Image_843,0.01754990965127945,-0.01519901305437088,-0.029876723885536194,-0.0010225176811218262,0.04135936498641968,0.07769794762134552,0.12065615504980087,0.18166981637477875,0.3038240075111389,0.6315325498580933,0.8215992450714111,0.9459673166275024
Image_844,-0.0003825724124908447,0.006514333188533783,-0.02596300095319748,0.0010529682040214539,0.04047306627035141,0.09000720083713531,0.12317197024822235,0.17882508039474487,0.30440714955329895,0.6689269542694092,0.8516942858695984,0.9427430033683777
Image_845,0.04495236277580261,0.0366797000169754,0.03664913773536682,0.0652361810207367,0.1002950444817543,0.13393764197826385,0.1729639321565628,0.22921158373355865,0.3705885410308838,0.7224623560905457,0.8853495121002197,0.9202585816383362
Image_846,0.028126124292612076,0.016140270978212357,-0.0018440932035446167,0.016000516712665558,0.04903542250394821,0.09041648358106613,0.14375758171081543,0.20433837175369263,0.35444536805152893,0.742544949054718,0.8987811803817749,0.9382494688034058
Image_847,0.052754681557416916,0.036073315888643265,0.049725838005542755,0.07426019012928009,0.11246153712272644,0.14455477893352509,0.19832684099674225,0.2525128722190857,0.36541295051574707,0.7233244180679321,0.8972954750061035,0.9355485439300537
Image_848,0.01676386222243309,0.019582539796829224,-0.0076279714703559875,0.0011535435914993286,0.030335702002048492,0.059574324637651443,0.10243991762399673,0.16661223769187927,0.2946443557739258,0.6272239089012146,0.8497887849807739,0.9428113698959351
Image_849,0.011352568864822388,0.025987904518842697,0.02398214489221573,0.052979953587055206,0.09290074557065964,0.13312983512878418,0.18401332199573517,0.24861204624176025,0.3822919726371765,0.7489268779754639,0.905748188495636,0.9350146055221558
Image_850,0.007389586418867111,-0.006095163524150848,-0.010366670787334442,0.018717892467975616,0.061288733035326004,0.09823355078697205,0.13715308904647827,0.18913695216178894,0.3372095227241516,0.7249290943145752,0.8862881660461426,0.9441168308258057
Image_851,0.011854231357574463,0.020348183810710907,0.029788553714752197,0.07505319267511368,0.11743901669979095,0.16486063599586487,0.18802696466445923,0.25295570492744446,0.40886083245277405,0.7077083587646484,0.8884586095809937,0.899216890335083
Image_852,0.06025613099336624,0.041605450212955475,0.03865339607000351,0.044018566608428955,0.07522068917751312,0.11182557046413422,0.1587720513343811,0.20916076004505157,0.3574945330619812,0.7241349816322327,0.9044482707977295,0.943352460861206
Image_853,0.010299604386091232,0.009166907519102097,-0.004660487174987793,0.023865956813097,0.057858098298311234,0.08123058825731277,0.12568947672843933,0.1671915054321289,0.2903984487056732,0.6671279668807983,0.8718613982200623,0.9350005388259888
Image_854,-0.0018148273229599,0.010290674865245819,0.002880394458770752,0.009590238332748413,0.041724540293216705,0.07873512804508209,0.11356941610574722,0.16483338177204132,0.2929900884628296,0.619238555431366,0.8285491466522217,0.9418559074401855
Image_855,0.02075657993555069,-0.00339406356215477,-0.006818890571594238,0.010600030422210693,0.04566104710102081,0.0731525793671608,0.11485641449689865,0.1628260612487793,0.30083930492401123,0.6370109915733337,0.8647720217704773,0.9524130821228027
Image_856,0.02876465767621994,0.02546617016196251,0.0375652015209198,0.05203884840011597,0.07904598116874695,0.11739370226860046,0.1644381880760193,0.21535256505012512,0.368319571018219,0.6991125345230103,0.8779433965682983,0.9278049468994141
Image_857,0.04737890511751175,0.031651683151721954,0.05260855704545975,0.08798717707395554,0.13775841891765594,0.18265920877456665,0.23333723843097687,0.304875910282135,0.4229803681373596,0.7157816886901855,0.8756423592567444,0.9130977392196655
Image_858,0.05935041606426239,0.032685890793800354,0.06576421111822128,0.09922721236944199,0.133669912815094,0.17676697671413422,0.20796296000480652,0.2767198085784912,0.39613664150238037,0.7161231637001038,0.8611447811126709,0.8833974599838257
Image_859,0.082794688642025,0.08903607726097107,0.07865094393491745,0.09845247864723206,0.12987546622753143,0.15960277616977692,0.1996999979019165,0.24360893666744232,0.3563712239265442,0.7088049650192261,0.8819729089736938,0.9049781560897827
Image_860,0.049385927617549896,0.04111642763018608,0.06760463118553162,0.09812327474355698,0.12734107673168182,0.1589605063199997,0.22140033543109894,0.2679266929626465,0.3722202181816101,0.689300000667572,0.8831358551979065,0.9003763198852539
Image_861,0.04344634711742401,0.020674172788858414,0.006920464336872101,0.023363523185253143,0.05474390834569931,0.10278003662824631,0.15189038217067719,0.21436697244644165,0.37348631024360657,0.7157295942306519,0.8743303418159485,0.9468204975128174
Image_862,0.0014943741261959076,-0.026558101177215576,-0.01717093586921692,0.00575624406337738,0.0454249307513237,0.08758418262004852,0.13363100588321686,0.19960424304008484,0.3493347764015198,0.7189612984657288,0.8837543725967407,0.946334183216095
Image_863,0.065060555934906,0.0366867333650589,0.0483919121325016,0.0982208400964737,0.14424267411231995,0.18948286771774292,0.22044596076011658,0.27005597949028015,0.41197916865348816,0.7264230251312256,0.8823041319847107,0.8949356079101562
Image_864,0.05784916132688522,0.05314679071307182,0.05227300152182579,0.07548141479492188,0.10399246960878372,0.12013621628284454,0.16699114441871643,0.22018595039844513,0.3625229597091675,0.7206810712814331,0.8772175908088684,0.9345073699951172
Image_865,0.08405493199825287,0.05165194720029831,0.0536789633333683,0.0913965180516243,0.12789329886436462,0.15295468270778656,0.178946852684021,0.22457605600357056,0.3589978814125061,0.7126516103744507,0.894741415977478,0.9124799966812134
Image_866,0.05076182261109352,0.0391240157186985,0.03555227816104889,0.054142989218235016,0.08812379837036133,0.11434270441532135,0.16181719303131104,0.22609442472457886,0.34597939252853394,0.7173025608062744,0.883985161781311,0.9418988823890686
Image_867,0.02260042354464531,-0.008340604603290558,-0.0015639066696166992,0.03652849420905113,0.07359297573566437,0.12066314369440079,0.1685434728860855,0.21986693143844604,0.37227556109428406,0.7569703459739685,0.894117534160614,0.9354346394538879
Image_868,0.007738441228866577,-0.03180646523833275,-0.014260150492191315,0.01695893704891205,0.04785756766796112,0.07952646911144257,0.1174255758523941,0.175953209400177,0.3194007873535156,0.6847836971282959,0.8488907814025879,0.9456913471221924
Image_869,0.034079037606716156,0.03422333300113678,0.05422927066683769,0.09280663728713989,0.13081081211566925,0.1725372076034546,0.22700153291225433,0.2796451449394226,0.3987555503845215,0.6948522329330444,0.8734496831893921,0.9198934435844421
Image_870,0.08687916398048401,0.0691307932138443,0.07802073657512665,0.11020763218402863,0.15306955575942993,0.19579225778579712,0.23561443388462067,0.30749133229255676,0.432855486869812,0.7166651487350464,0.8797191381454468,0.9086694121360779
Image_871,0.01398400217294693,-0.008422762155532837,-0.03207545727491379,-0.023045159876346588,0.015652254223823547,0.05967860668897629,0.10581573843955994,0.16544263064861298,0.2799118161201477,0.6310369968414307,0.8226520419120789,0.9545516967773438
Image_872,0.1032850593328476,0.08046020567417145,0.09236866980791092,0.12327756732702255,0.15556550025939941,0.19275537133216858,0.24765557050704956,0.29078155755996704,0.4233965575695038,0.7486362457275391,0.8892562985420227,0.8836801052093506
Image_873,0.0036456137895584106,-0.013434216380119324,0.003106318414211273,0.04446882754564285,0.0886916071176529,0.12239141762256622,0.1685694456100464,0.22897771000862122,0.3648873269557953,0.737380862236023,0.9094094038009644,0.9405593872070312
Image_874,0.01649591326713562,0.0021736137568950653,0.017435520887374878,0.03730668127536774,0.07931426167488098,0.1298268735408783,0.1755990833044052,0.2366204559803009,0.35246145725250244,0.6430649757385254,0.8298836946487427,0.9403272271156311
Image_875,0.04441981017589569,0.03609403967857361,0.05116860195994377,0.06662894785404205,0.10412204265594482,0.13501964509487152,0.17808286845684052,0.24046990275382996,0.3784697949886322,0.7520614862442017,0.9129596948623657,0.944682240486145
Image_876,0.09700240194797516,0.05959929898381233,0.08180444687604904,0.10826797783374786,0.14482147991657257,0.17436784505844116,0.20850902795791626,0.25921815633773804,0.3815279006958008,0.6950470209121704,0.8852517604827881,0.9122616052627563
Image_877,0.0027865618467330933,-0.006309874355792999,-0.003979094326496124,0.014000087976455688,0.05890344828367233,0.09637081623077393,0.14547131955623627,0.20623336732387543,0.3497776687145233,0.7075949907302856,0.8893586993217468,0.9464833736419678
Image_878,0.002480842173099518,-0.00048584863543510437,0.022051237523555756,0.052473388612270355,0.09969009459018707,0.137483611702919,0.1808561235666275,0.24407099187374115,0.3745768666267395,0.7041123509407043,0.8755456209182739,0.9249165058135986
Image_879,0.06765623390674591,0.057433340698480606,0.07428216934204102,0.10853561013936996,0.14983834326267242,0.17795391380786896,0.2237517535686493,0.26643306016921997,0.38431257009506226,0.7051335573196411,0.8812872171401978,0.9203258156776428
Image_880,0.046213701367378235,0.04523272067308426,0.03866037726402283,0.07127618789672852,0.12804314494132996,0.16980551183223724,0.21160303056240082,0.2825934886932373,0.40960919857025146,0.7231124639511108,0.881502091884613,0.9159902930259705
Image_881,-0.01877785474061966,-0.034452199935913086,-0.030378028750419617,-0.014368213713169098,0.02253727614879608,0.05722795054316521,0.1005721166729927,0.17434333264827728,0.3494715094566345,0.7360891103744507,0.8889318704605103,0.9530171751976013
Image_882,0.010650847107172012,-0.0035962089896202087,-0.017169669270515442,0.009560495615005493,0.05041170120239258,0.08103129267692566,0.1267911195755005,0.18578675389289856,0.3296080231666565,0.7058202624320984,0.8754018545150757,0.9415876865386963
Image_883,-0.004021279513835907,-0.013186290860176086,-0.014230601489543915,0.006733223795890808,0.03494508937001228,0.06883436441421509,0.10807947814464569,0.17743341624736786,0.35115987062454224,0.7283259630203247,0.8950153589248657,0.9525236487388611
Image_884,0.0070993900299072266,-0.013713274151086807,0.017423607409000397,0.05899191275238991,0.1079874262213707,0.15082290768623352,0.2031330168247223,0.2693714499473572,0.40499362349510193,0.7192122936248779,0.8753232359886169,0.9206138849258423
Image_885,0.028050048276782036,0.013461071997880936,0.020041875541210175,0.03763662278652191,0.06884478032588959,0.10451340675354004,0.14108578860759735,0.2070939540863037,0.33773595094680786,0.6615175008773804,0.8469148874282837,0.9351968765258789
Image_886,0.008898109197616577,0.00942942127585411,0.013353623449802399,0.04005574807524681,0.07575222849845886,0.0990208238363266,0.14271098375320435,0.19223931431770325,0.3377070426940918,0.7342503666877747,0.8846994638442993,0.9291515946388245
Image_887,0.010205313563346863,0.0035307370126247406,0.013027943670749664,0.032667145133018494,0.06496543437242508,0.10185286402702332,0.15194103121757507,0.19658365845680237,0.3236770033836365,0.6617204546928406,0.8770277500152588,0.9290992021560669
Image_888,-0.0025902874767780304,-0.014296039938926697,-0.009388066828250885,0.014511391520500183,0.0589103177189827,0.09708933532238007,0.14590871334075928,0.2009085714817047,0.36742734909057617,0.7439610958099365,0.9056129455566406,0.9434161186218262
Image_889,0.008714459836483002,0.002244427800178528,0.010743677616119385,0.034849055111408234,0.06845875084400177,0.11340924352407455,0.15960274636745453,0.21234500408172607,0.3649616241455078,0.7380717396736145,0.8928782343864441,0.9507019519805908
Image_890,0.04202338308095932,0.04234285652637482,0.058414481580257416,0.08130724728107452,0.11398555338382721,0.1456807255744934,0.1914842128753662,0.24460041522979736,0.38284480571746826,0.728323221206665,0.8994494676589966,0.9276959896087646
Image_891,-0.022232413291931152,-0.026966646313667297,-0.02675679326057434,-0.011283792555332184,0.012230060994625092,0.043016694486141205,0.08420849591493607,0.13738742470741272,0.2840806245803833,0.6946069002151489,0.8968015909194946,0.9478374719619751
Image_892,0.016589723527431488,-0.006113991141319275,0.006191939115524292,0.03054840862751007,0.061594389379024506,0.0971904844045639,0.13938447833061218,0.20482808351516724,0.3607434034347534,0.7214692234992981,0.8912525177001953,0.9441324472427368
Image_893,0.027904115617275238,0.00450468435883522,-0.022358857095241547,-0.015578232705593109,0.024274997413158417,0.0565190464258194,0.09732889384031296,0.15311145782470703,0.2976863980293274,0.7317072749137878,0.9004330635070801,0.9581551551818848
Image_894,0.05281074345111847,0.051854461431503296,0.05209895968437195,0.08034271001815796,0.12130896747112274,0.15607695281505585,0.1898721605539322,0.22862452268600464,0.37185943126678467,0.732927680015564,0.872166097164154,0.9112255573272705
Image_895,0.005034931004047394,-0.0038336068391799927,0.006398811936378479,0.02845853567123413,0.06485571712255478,0.10633623600006104,0.15272760391235352,0.2012110948562622,0.32763010263442993,0.6406919956207275,0.8566997051239014,0.943365216255188
Image_896,0.018638715147972107,0.005895193666219711,0.031105607748031616,0.06303595006465912,0.09963171184062958,0.14771023392677307,0.1918748915195465,0.2527969479560852,0.39575839042663574,0.7108132839202881,0.866435170173645,0.9273042678833008
Image_897,-0.010123629122972488,-0.014337029308080673,0.00154055655002594,0.026368558406829834,0.05174808204174042,0.09146937727928162,0.13405881822109222,0.18924438953399658,0.3502824902534485,0.7517327070236206,0.8949854969978333,0.9396482110023499
Image_898,0.007550299167633057,0.0052977055311203,-0.0017414242029190063,0.027100548148155212,0.05722919479012489,0.0887126624584198,0.13927704095840454,0.18827730417251587,0.3134198784828186,0.6446992754936218,0.8447144031524658,0.9372591972351074
Image_899,0.014015261083841324,0.005971129983663559,0.017818093299865723,0.032483115792274475,0.060534801334142685,0.09936773777008057,0.14038482308387756,0.1885545402765274,0.3536190986633301,0.7257301807403564,0.8963143825531006,0.9381960034370422
Image_900,0.03545860946178436,0.033783480525016785,0.044643204659223557,0.07773861289024353,0.1075105294585228,0.14091025292873383,0.18185880780220032,0.23505286872386932,0.37818142771720886,0.6864511966705322,0.8560460805892944,0.915196418762207
Image_901,0.009721972048282623,0.008849389851093292,0.003171592950820923,0.016821540892124176,0.04558045417070389,0.07383820414543152,0.11146748811006546,0.15829935669898987,0.2871371805667877,0.6521580219268799,0.8676568269729614,0.9428352117538452
Image_902,0.004835188388824463,-0.0082707479596138,-0.016114018857479095,0.00794374942779541,0.042710378766059875,0.08954006433486938,0.13434654474258423,0.1920323669910431,0.329341858625412,0.7227373719215393,0.8975673317909241,0.9542705416679382
Image_903,-0.010259132832288742,-0.033329326659440994,-0.023386560380458832,0.015093490481376648,0.06477822363376617,0.1084427684545517,0.16062362492084503,0.21406666934490204,0.3828490674495697,0.7498934864997864,0.9033001661300659,0.9426652193069458
Image_904,0.03520748019218445,0.005266942083835602,0.03012005239725113,0.06561196595430374,0.1001056581735611,0.1406245082616806,0.1899699568748474,0.2523597776889801,0.3848797082901001,0.7047311067581177,0.879275918006897,0.9250384569168091
Image_905,0.0220540389418602,-0.0049389079213142395,0.0012778937816619873,0.024883531033992767,0.06846045702695847,0.10179654508829117,0.14129795134067535,0.18913094699382782,0.30611518025398254,0.7140418291091919,0.8870853185653687,0.9423543810844421
Image_906,0.004613377153873444,-0.021301202476024628,0.004761837422847748,0.029568541795015335,0.06550842523574829,0.1030774712562561,0.1383211314678192,0.20177266001701355,0.3288348615169525,0.7229742407798767,0.8784700036048889,0.9417215585708618
Image_907,-0.016742350533604622,-0.016596216708421707,0.007416866719722748,0.037646349519491196,0.07941631972789764,0.12429022789001465,0.16769945621490479,0.218141108751297,0.3634534180164337,0.7116769552230835,0.8855326771736145,0.9342936277389526
Image_908,0.022841360419988632,0.023698952049016953,0.04881266504526138,0.08489774167537689,0.12136518955230713,0.16119852662086487,0.20043393969535828,0.2691085934638977,0.40973442792892456,0.7406984567642212,0.8971181511878967,0.9210330247879028
Image_909,0.05743971839547157,0.049837626516819,0.047032833099365234,0.06863600760698318,0.10872334986925125,0.1442335993051529,0.18858958780765533,0.2544878423213959,0.401793509721756,0.7247538566589355,0.8789591789245605,0.9311034083366394
Image_910,0.017397988587617874,0.007433481514453888,0.020337726920843124,0.046926598995923996,0.08294129371643066,0.11095403879880905,0.15157990157604218,0.1960732787847519,0.3234163522720337,0.6929619312286377,0.8989327549934387,0.9374330043792725
Image_911,0.016132745891809464,-0.004529252648353577,0.002305462956428528,0.020956218242645264,0.056527093052864075,0.09427531808614731,0.1311158686876297,0.18350087106227875,0.3205253481864929,0.6862496137619019,0.8792085647583008,0.9474678635597229
