class,layer,change_rate_avg,change_rate_std
golden retriever,4,0.03498021245002746,0.005424125040242202
golden retriever,5,0.02683965742588043,0.00721684036528429
golden retriever,6,0.04030997395515442,0.007839851513682154
golden retriever,7,0.007251247167587281,0.0077498519028621395
golden retriever,8,-0.007029796838760376,0.00909061169422011
golden retriever,9,0.03866336822509766,0.00707096405896281
golden retriever,10,0.045026886463165286,0.01659925434502808
golden retriever,11,0.2830839383602142,0.014754707230729063
Labrador retriever,1,-0.006735430359840389,0.009759743615182384
Labrador retriever,2,0.022505990862846378,0.0054371089212670665
Labrador retriever,3,0.008555512428283691,0.005542873876722155
Labrador retriever,4,0.038352121114730846,0.005876857000795685
Labrador retriever,5,0.028029342889785768,0.008625669745770295
Labrador retriever,6,0.04052230954170227,0.010097082310666819
Labrador retriever,7,0.010039058923721313,0.00794897280293881
Labrador retriever,8,-0.004082211256027222,0.010589286937647525
Labrador retriever,9,0.04058027625083924,0.0083187188525116
Labrador retriever,10,0.04377170205116272,0.01666268249961214
Labrador retriever,11,0.28788246273994444,0.02007124516233228
"German shepherd, German shepherd dog, German police dog, alsatian",1,-0.0062475073337554966,0.01007125572729136
"German shepherd, German shepherd dog, German police dog, alsatian",2,0.02025785207748414,0.003450681838829945
"German shepherd, German shepherd dog, German police dog, alsatian",3,0.006119701862335208,0.0064057941902348325
"German shepherd, German shepherd dog, German police dog, alsatian",4,0.036512753963470465,0.005584931648215053
"German shepherd, German shepherd dog, German police dog, alsatian",5,0.02990852892398834,0.007622801719031718
"German shepherd, German shepherd dog, German police dog, alsatian",6,0.042570610642433164,0.00798590275643799
"German shepherd, German shepherd dog, German police dog, alsatian",7,0.009357670545578003,0.006591847054945038
"German shepherd, German shepherd dog, German police dog, alsatian",8,-0.004084972143173218,0.009518345806067433
"German shepherd, German shepherd dog, German police dog, alsatian",9,0.03843315005302429,0.006683458948578098
"German shepherd, German shepherd dog, German police dog, alsatian",10,0.05486349105834961,0.021958843187759664
"German shepherd, German shepherd dog, German police dog, alsatian",11,0.2924995195865631,0.020804349897583157
standard poodle,1,-0.007274108529090877,0.00819996131431332
standard poodle,2,0.020296976566314705,0.005056445521376652
standard poodle,3,0.010775253772735596,0.006757801521819782
standard poodle,4,0.0360223537683487,0.00615706144077421
standard poodle,5,0.02769139587879181,0.00989439118203279
standard poodle,6,0.037823419570922855,0.006728014516793978
standard poodle,7,0.010211795568466187,0.007964540846166447
standard poodle,8,-0.008759827613830566,0.010935576497284239
standard poodle,9,0.04111272096633911,0.008389043226884316
standard poodle,10,0.03784305334091186,0.016108927576829288
standard poodle,11,0.2876790010929108,0.023479237020801007
"tabby, tabby cat",1,0.0034355378150939943,0.008163519133983466
"tabby, tabby cat",2,0.02143301010131837,0.004351027216493122
"tabby, tabby cat",3,0.01020421504974365,0.00590623624630415
"tabby, tabby cat",4,0.035638622641563415,0.006329345177765388
"tabby, tabby cat",5,0.02977880299091339,0.008010094444358719
"tabby, tabby cat",6,0.03908369421958923,0.009042966876248316
"tabby, tabby cat",7,0.008350118398666381,0.008347662820952563
"tabby, tabby cat",8,-0.01187050223350525,0.010979345146600077
"tabby, tabby cat",9,0.03585690259933472,0.007638150086406827
"tabby, tabby cat",10,0.03990529537200928,0.018810561183777885
"tabby, tabby cat",11,0.27848746061325075,0.02100565317118638
Persian cat,1,0.0001398944854736306,0.009017713913162707
Persian cat,2,0.021553125381469737,0.005756046153443897
Persian cat,3,0.012470120191574093,0.00572988253418166
Persian cat,4,0.035515109300613405,0.005917824591512162
Persian cat,5,0.026327052116394044,0.006650863409043631
Persian cat,6,0.034914877414703366,0.008641882362976161
Persian cat,7,0.00822900652885437,0.007181672273132463
Persian cat,8,-0.011629784107208252,0.010421211047848721
Persian cat,9,0.04036351680755615,0.009517338893983696
Persian cat,10,0.036520124673843385,0.017043934894874133
Persian cat,11,0.2823049247264862,0.02033360328652891
Egyptian cat,1,0.000909632444381715,0.008816828166278191
Egyptian cat,2,0.02130593001842499,0.003837850440398699
Egyptian cat,3,0.009539431929588317,0.0057770375284341485
Egyptian cat,4,0.03567125201225281,0.006296308687786566
Egyptian cat,5,0.02913926720619202,0.008066190204321382
Egyptian cat,6,0.038844621181488036,0.008345839412579248
Egyptian cat,7,0.009066061973571777,0.007418326201921492
Egyptian cat,8,-0.010183169841766357,0.008839420470933937
Egyptian cat,9,0.03779140949249268,0.009309325576146747
Egyptian cat,10,0.04426777362823486,0.01643965584353881
Egyptian cat,11,0.2784461224079132,0.017638345620026075
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1,-0.002733961939811704,0.008480543205629125
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",2,0.02306988835334779,0.0038698207708290477
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",3,0.00790506720542908,0.006613934770703181
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",4,0.03922976851463319,0.005512023132011529
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",5,0.03478376805782318,0.006550626002175255
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",6,0.04078596115112305,0.008330978089294753
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",7,0.012417764663696288,0.008555760169238324
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8,-0.007748171091079712,0.013418505525812351
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9,0.04171670556068421,0.00854676705325655
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",10,0.032238117456436156,0.01754933414757076
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",11,0.2925912129878998,0.023076822572369402
"lion, king of beasts, Panthera leo",1,-0.0064357739686965966,0.009335570286875745
"lion, king of beasts, Panthera leo",2,0.021395577788352965,0.003988746913881335
"lion, king of beasts, Panthera leo",3,0.006182566285133362,0.006430024082030321
"lion, king of beasts, Panthera leo",4,0.034231532216072086,0.006415775673440871
"lion, king of beasts, Panthera leo",5,0.03680884540081024,0.009548373807147929
"lion, king of beasts, Panthera leo",6,0.03508518934249878,0.008430378770768512
"lion, king of beasts, Panthera leo",7,0.009760503768920898,0.006677950211609376
"lion, king of beasts, Panthera leo",8,-0.01608832836151123,0.010872253900723132
"lion, king of beasts, Panthera leo",9,0.03675854682922363,0.008928629767235062
"lion, king of beasts, Panthera leo",10,0.04346509337425232,0.01778307555106045
"lion, king of beasts, Panthera leo",11,0.2913536763191223,0.019819793955747424
"brown bear, bruin, Ursus arctos",1,-0.005039368271827705,0.007828518412583686
"brown bear, bruin, Ursus arctos",2,0.01764761924743653,0.004815560607753024
"brown bear, bruin, Ursus arctos",3,0.0070457208156585694,0.004905018000001809
"brown bear, bruin, Ursus arctos",4,0.0380824762582779,0.006574173484857956
