Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_5870,n03706229,magnetic compass,4.13453483581543,3.959974765777588,3.860470771789551,3.8417892456054688,3.6209022998809814,3.586533308029175,3.584259033203125,3.725242853164673,3.592071533203125,3.9163026809692383,3.6036508083343506,0.0
Image_5871,n03706229,magnetic compass,4.311605453491211,4.298776626586914,4.092485427856445,4.144854545593262,4.000207901000977,3.904235601425171,3.6661181449890137,3.6707043647766113,3.4530632495880127,3.6531383991241455,3.337362766265869,0.0
Image_5872,n03706229,magnetic compass,3.5455474853515625,3.5936901569366455,3.4821479320526123,3.4241878986358643,3.328423500061035,3.242138147354126,3.1382787227630615,3.170579433441162,3.064584255218506,3.1368091106414795,2.9505698680877686,0.0
Image_5873,n03706229,magnetic compass,3.6482481956481934,3.7069311141967773,3.558703660964966,3.5140576362609863,3.5175998210906982,3.477829694747925,3.335456609725952,3.3754141330718994,3.2066640853881836,3.342461347579956,3.0821166038513184,0.0
Image_5874,n03706229,magnetic compass,3.4556243419647217,3.428112745285034,3.1667568683624268,3.2827460765838623,3.1759350299835205,3.1663031578063965,2.998408317565918,2.880028009414673,2.6366872787475586,2.8270063400268555,2.4987499713897705,0.0
Image_5875,n03706229,magnetic compass,4.072878360748291,4.050260066986084,3.9411253929138184,3.987541913986206,3.8026251792907715,3.7478463649749756,3.5705175399780273,3.6005475521087646,3.383242130279541,3.5934081077575684,3.2127139568328857,0.0
Image_5876,n03706229,magnetic compass,3.5115551948547363,3.473848342895508,3.4391889572143555,3.424515724182129,3.300063133239746,3.3193094730377197,3.112982988357544,3.1855297088623047,2.9551496505737305,3.176774263381958,2.814497470855713,0.0
Image_5877,n03706229,magnetic compass,4.388913154602051,4.348012924194336,4.155005931854248,4.176263332366943,4.011791229248047,3.9583740234375,3.6394994258880615,3.6267943382263184,3.524357795715332,3.6432831287384033,3.4483537673950195,0.0
Image_5878,n03706229,magnetic compass,3.093522310256958,3.0210695266723633,2.907266139984131,2.8949179649353027,2.839663028717041,2.797839879989624,2.6469483375549316,2.695836067199707,2.4352622032165527,2.4645822048187256,2.287649154663086,0.0
Image_5879,n03706229,magnetic compass,3.743206739425659,3.762272834777832,3.5957746505737305,3.577798366546631,3.475342035293579,3.3751380443573,3.203456401824951,3.178504705429077,3.064847707748413,3.3399548530578613,3.0444135665893555,0.0
Image_5880,n03706229,magnetic compass,3.788470506668091,3.785599708557129,3.742460250854492,3.6499011516571045,3.610410451889038,3.6236252784729004,3.5456438064575195,3.527557134628296,3.317142963409424,3.473452568054199,3.1055057048797607,0.0
Image_5881,n03706229,magnetic compass,3.8102941513061523,3.7903847694396973,3.660632371902466,3.609386920928955,3.3739447593688965,3.332477331161499,3.2747976779937744,3.523759365081787,3.3220021724700928,3.4346485137939453,3.1353063583374023,0.0
Image_5882,n03706229,magnetic compass,2.735140323638916,2.739107608795166,2.6818737983703613,2.668032169342041,2.579641103744507,2.6404123306274414,2.5352814197540283,2.599318504333496,2.4113967418670654,2.4866089820861816,2.3815197944641113,0.0
Image_5883,n03706229,magnetic compass,4.072318077087402,4.138017654418945,3.9245779514312744,3.9980967044830322,3.8538503646850586,3.918764114379883,3.596940279006958,3.571024179458618,3.3408138751983643,3.604464530944824,3.3683769702911377,0.0
Image_5884,n03706229,magnetic compass,4.216921329498291,4.236811637878418,4.077367782592773,4.013574600219727,3.899691581726074,3.796799421310425,3.5840978622436523,3.835815191268921,3.827862501144409,4.0308074951171875,3.849208354949951,0.0
Image_5885,n03706229,magnetic compass,4.182157516479492,4.09722375869751,3.9649546146392822,4.038217067718506,3.8819220066070557,3.8025901317596436,3.4428606033325195,3.565633773803711,3.4078686237335205,3.562114953994751,3.2928905487060547,0.0
Image_5886,n03706229,magnetic compass,4.396578788757324,4.365870952606201,4.356843948364258,4.287260055541992,4.095310688018799,4.078886032104492,3.918720006942749,3.95438289642334,3.8374619483947754,4.127106189727783,3.6476128101348877,0.0
Image_5887,n03706229,magnetic compass,4.3521409034729,4.302266597747803,4.1809258460998535,4.194085597991943,4.097970008850098,3.9839653968811035,3.649106502532959,3.7733142375946045,3.6802070140838623,3.922874689102173,3.794243097305298,0.0
Image_5888,n03706229,magnetic compass,4.269221782684326,4.270799160003662,4.169684886932373,4.239966869354248,3.9875967502593994,3.9475836753845215,3.8165369033813477,3.8996381759643555,3.7877724170684814,3.890918254852295,3.715254545211792,0.0
Image_5889,n03706229,magnetic compass,4.149989128112793,4.136470317840576,3.958685874938965,3.945324182510376,3.8515965938568115,3.7617838382720947,3.5163495540618896,3.676250696182251,3.508124351501465,3.614764928817749,3.445864200592041,0.0
Image_5890,n03706229,magnetic compass,5.597815990447998,5.469521999359131,5.444505214691162,5.356515884399414,5.025781631469727,4.936527252197266,4.78306770324707,4.786124229431152,4.72159481048584,4.760262966156006,4.156059741973877,0.0
Image_5891,n03706229,magnetic compass,3.995335340499878,4.002946853637695,3.869675636291504,3.8643980026245117,3.7852747440338135,3.918792963027954,3.494893789291382,3.580218553543091,3.622058629989624,3.7431535720825195,3.263331890106201,0.0
Image_5892,n03706229,magnetic compass,4.194526195526123,4.203088760375977,3.941927433013916,3.993333101272583,3.8594672679901123,3.741798162460327,3.602926015853882,3.5212340354919434,3.1913716793060303,3.373011589050293,3.217731237411499,0.0
Image_5893,n03706229,magnetic compass,3.917330265045166,4.008483409881592,3.8681869506835938,3.8112170696258545,3.7402191162109375,3.7773489952087402,3.557605028152466,3.577446222305298,3.303321123123169,3.5347211360931396,3.467958450317383,0.0
Image_5894,n03706229,magnetic compass,4.455718517303467,4.450866222381592,4.400451183319092,4.377037525177002,4.251028060913086,4.134838104248047,3.978283405303955,4.049783706665039,3.823807954788208,3.98807954788208,3.6378378868103027,0.0
Image_5895,n03706229,magnetic compass,3.825468063354492,3.7560482025146484,3.610888957977295,3.618382453918457,3.5097479820251465,3.3916125297546387,3.1048669815063477,3.2796661853790283,3.183150053024292,3.297790765762329,3.124574661254883,0.0
Image_5896,n03706229,magnetic compass,4.194151401519775,4.191046237945557,3.948113203048706,4.008060455322266,3.8860907554626465,3.8823413848876953,3.6071460247039795,3.6720752716064453,3.4938554763793945,3.5790178775787354,3.1607465744018555,0.0
Image_5897,n03706229,magnetic compass,3.6981089115142822,3.6793179512023926,3.528864860534668,3.544672966003418,3.4415740966796875,3.3708550930023193,3.0661203861236572,3.0601439476013184,2.964683771133423,3.190009832382202,3.0190014839172363,0.0
Image_5898,n03706229,magnetic compass,3.4227983951568604,3.422201633453369,3.3079333305358887,3.2792041301727295,3.174476385116577,3.1516900062561035,3.0160322189331055,3.121190071105957,2.9951117038726807,2.960714101791382,2.708683490753174,0.0
Image_5899,n03706229,magnetic compass,3.632827043533325,3.572556257247925,3.366164207458496,3.2889516353607178,3.2036993503570557,3.291193962097168,3.2998058795928955,3.1565487384796143,2.819687604904175,2.9881839752197266,2.652211904525757,0.0
Image_5900,n03706229,magnetic compass,5.0089569091796875,5.022651195526123,4.859013557434082,4.826790809631348,4.583105087280273,4.553532600402832,4.320664882659912,4.602871894836426,4.5889811515808105,4.776607513427734,4.308392524719238,0.0
Image_5901,n03733131,maypole,3.5884523391723633,3.4864838123321533,3.4241838455200195,3.4869906902313232,3.3247735500335693,3.325589179992676,3.1980457305908203,3.1326918601989746,3.009765625,3.2895593643188477,3.021286964416504,0.0
Image_5902,n03733131,maypole,3.006514072418213,3.1067113876342773,2.966132879257202,2.946030616760254,2.858389377593994,2.8051605224609375,2.6944243907928467,2.7846240997314453,2.810114860534668,2.841634511947632,2.6147332191467285,0.0
Image_5903,n03733131,maypole,3.165135145187378,3.207049608230591,3.076878070831299,3.0967905521392822,2.9916155338287354,3.0534331798553467,2.990161657333374,3.0319671630859375,2.826364040374756,3.2684693336486816,3.082505464553833,0.0
Image_5904,n03733131,maypole,3.7627861499786377,3.8825323581695557,3.60867977142334,3.576169729232788,3.5098843574523926,3.3741891384124756,3.2186331748962402,3.208376407623291,3.256600856781006,3.3716437816619873,3.2226312160491943,0.0
Image_5905,n03733131,maypole,3.2140133380889893,3.1245474815368652,3.038250207901001,3.0110743045806885,2.8897247314453125,2.8346245288848877,2.7126221656799316,2.678206443786621,2.57841157913208,2.7468273639678955,2.4615142345428467,0.0
Image_5906,n03733131,maypole,3.3002188205718994,3.4067142009735107,3.189446210861206,3.1872169971466064,2.970576763153076,2.828237295150757,2.661954879760742,2.8909478187561035,2.8721251487731934,3.0995023250579834,3.0517313480377197,0.0
Image_5907,n03733131,maypole,3.404714584350586,3.365647554397583,3.276123285293579,3.356588840484619,3.206937789916992,3.1470589637756348,2.834937334060669,3.057858467102051,2.9886114597320557,3.0770275592803955,2.8900506496429443,0.0
Image_5908,n03733131,maypole,2.9420275688171387,2.934993267059326,2.8553807735443115,2.856128454208374,2.7681775093078613,2.738368034362793,2.688328266143799,2.717663049697876,2.463047981262207,2.7490885257720947,2.605473041534424,0.0
Image_5909,n03733131,maypole,3.057969570159912,3.0623505115509033,2.9255363941192627,2.926678419113159,2.808330774307251,2.780447483062744,2.7584400177001953,2.8531463146209717,2.547126293182373,2.9267263412475586,2.775637626647949,0.0
Image_5910,n03733131,maypole,3.23404598236084,3.2867114543914795,3.162067174911499,3.1647210121154785,3.0848605632781982,3.068458318710327,2.8924145698547363,3.0172736644744873,2.851616621017456,3.141617774963379,2.9490151405334473,0.0
Image_5911,n03733131,maypole,2.990539312362671,3.0261881351470947,2.929187536239624,2.9362175464630127,2.809356689453125,2.8028674125671387,2.741957664489746,2.790421962738037,2.712435007095337,2.904433488845825,2.9527313709259033,0.0
Image_5912,n03733131,maypole,3.434175968170166,3.363995313644409,3.2923123836517334,3.290705919265747,3.1030337810516357,3.1666738986968994,3.074100971221924,3.016589879989624,2.8981552124023438,3.3332507610321045,2.9398059844970703,0.0
Image_5913,n03733131,maypole,3.4052417278289795,3.5196824073791504,3.2580132484436035,3.2166106700897217,3.0622429847717285,2.8911828994750977,2.743222236633301,2.8782880306243896,2.7883918285369873,2.7557294368743896,2.697413444519043,0.0
Image_5914,n03733131,maypole,4.0185747146606445,4.091464042663574,4.002597808837891,4.010725021362305,3.917292833328247,3.8317511081695557,3.6501312255859375,3.4579720497131348,3.4198238849639893,3.540757656097412,3.18764066696167,0.0
Image_5915,n03733131,maypole,3.1063907146453857,3.1133899688720703,3.015740394592285,3.0410187244415283,2.9107275009155273,2.8938820362091064,2.867765188217163,2.942938804626465,2.8194034099578857,3.133256196975708,3.367169141769409,0.0
Image_5916,n03733131,maypole,3.2961297035217285,3.2869796752929688,3.1307384967803955,3.1915628910064697,3.1377182006835938,3.023927927017212,2.87790584564209,2.9024851322174072,2.7002015113830566,2.885361909866333,2.8497138023376465,0.0
Image_5917,n03733131,maypole,3.166959285736084,3.372469425201416,3.1656370162963867,3.1591885089874268,3.099458932876587,3.0183417797088623,2.8351688385009766,3.028683662414551,2.897117853164673,3.0612096786499023,3.0053460597991943,0.0
Image_5918,n03733131,maypole,3.045790433883667,3.1146302223205566,2.9772140979766846,2.979124069213867,2.8524248600006104,2.8289730548858643,2.7017505168914795,2.8763720989227295,2.671450138092041,2.860675096511841,2.8906166553497314,0.0
Image_5919,n03733131,maypole,2.961186408996582,2.9798645973205566,2.8675849437713623,2.8258256912231445,2.733675241470337,2.7278475761413574,2.6142656803131104,2.6154816150665283,2.44608211517334,2.52908992767334,2.150970697402954,0.0
Image_5920,n03733131,maypole,3.4108316898345947,3.4268014430999756,3.300990104675293,3.3189852237701416,3.178406000137329,3.0918407440185547,2.912097454071045,2.887545108795166,2.896481513977051,3.0694098472595215,3.1708037853240967,0.0
Image_5921,n03733131,maypole,2.876993417739868,2.9108800888061523,2.7962570190429688,2.816469669342041,2.761868476867676,2.7206780910491943,2.6055922508239746,2.7196991443634033,2.6659817695617676,2.8023388385772705,2.4252190589904785,0.0
Image_5922,n03733131,maypole,2.881582260131836,2.9728968143463135,2.8243167400360107,2.783724069595337,2.7081146240234375,2.6622791290283203,2.734731435775757,2.7895166873931885,2.587381362915039,2.6019392013549805,2.2554523944854736,0.0
Image_5923,n03733131,maypole,3.568682909011841,3.609379529953003,3.421149253845215,3.405682325363159,3.277834177017212,3.1772022247314453,3.1635613441467285,3.151082992553711,3.0697743892669678,3.306004524230957,3.2311346530914307,0.0
Image_5924,n03733131,maypole,3.286024808883667,3.2468323707580566,3.1829614639282227,3.205548048019409,3.117169141769409,3.0667243003845215,2.9420130252838135,3.0167975425720215,2.8618524074554443,3.140671491622925,2.8130180835723877,0.0
Image_5925,n03733131,maypole,2.755380630493164,2.808058738708496,2.657580614089966,2.650688886642456,2.5970678329467773,2.5356874465942383,2.4632463455200195,2.555722236633301,2.418962001800537,2.4626646041870117,2.31502628326416,0.0
Image_5926,n03733131,maypole,2.9298040866851807,2.933744430541992,2.8139727115631104,2.841900587081909,2.7792632579803467,2.8326427936553955,2.7723450660705566,2.759319543838501,2.6166903972625732,2.9161040782928467,2.6807007789611816,0.0
Image_5927,n03733131,maypole,3.366525173187256,3.4093565940856934,3.3052217960357666,3.3072943687438965,3.2092862129211426,3.1935741901397705,3.016742467880249,3.051816701889038,3.010237693786621,3.1850533485412598,3.0435781478881836,0.0
Image_5928,n03733131,maypole,3.5853021144866943,3.5861809253692627,3.4213321208953857,3.479987382888794,3.3730828762054443,3.294886589050293,3.2767090797424316,3.2214910984039307,3.0982513427734375,3.4531075954437256,3.409480094909668,0.0
Image_5929,n03733131,maypole,3.088940382003784,3.1279919147491455,3.0088257789611816,3.0764358043670654,2.931259870529175,2.842075824737549,2.7517197132110596,2.7850863933563232,2.66680908203125,2.7996463775634766,2.5896782875061035,0.0
Image_5930,n03733131,maypole,3.390873670578003,3.4465856552124023,3.2568535804748535,3.2573914527893066,3.1997735500335693,3.1315948963165283,3.0069808959960938,3.072977304458618,2.89323091506958,3.266772508621216,3.239272356033325,0.0
Image_5931,n03733131,maypole,3.48934268951416,3.5725536346435547,3.4317400455474854,3.384997606277466,3.3014326095581055,3.205137252807617,3.0355396270751953,3.148606538772583,2.9974517822265625,3.092360258102417,2.862748622894287,0.0
Image_5932,n03733131,maypole,2.8693761825561523,2.9059898853302,2.811990976333618,2.8000550270080566,2.7231855392456055,2.698718547821045,2.6179256439208984,2.639117479324341,2.5648255348205566,2.8355376720428467,3.3510820865631104,0.0
Image_5933,n03733131,maypole,3.169565200805664,3.2685439586639404,3.143186092376709,3.133138418197632,3.0930864810943604,2.990694046020508,2.7904467582702637,2.8335840702056885,2.843947410583496,2.8255810737609863,2.6153295040130615,0.0
Image_5934,n03733131,maypole,3.2945549488067627,3.316323757171631,3.167851448059082,3.1352319717407227,3.0436441898345947,2.9068257808685303,2.7384400367736816,2.757619619369507,2.646388530731201,2.824220895767212,2.86751127243042,0.0
Image_5935,n03733131,maypole,3.128567695617676,3.1580593585968018,3.0408241748809814,3.0691115856170654,2.883166790008545,2.992718458175659,2.85026216506958,2.7723028659820557,2.5937323570251465,3.1094112396240234,2.9004452228546143,0.0
Image_5936,n03733131,maypole,3.2104969024658203,3.2733964920043945,3.1225578784942627,3.159899950027466,3.054300546646118,3.043760299682617,2.959843397140503,3.0659143924713135,2.9364845752716064,3.242060899734497,3.207899570465088,0.0
Image_5937,n03733131,maypole,3.2325940132141113,3.250673770904541,3.0980682373046875,3.1072258949279785,3.0271377563476562,3.0172319412231445,2.9359402656555176,2.9654126167297363,2.6933505535125732,2.9880530834198,2.66428279876709,0.0
Image_5938,n03733131,maypole,3.53676700592041,3.6253833770751953,3.5417895317077637,3.5289931297302246,3.513073682785034,3.3774993419647217,3.2235405445098877,3.243694543838501,3.10676908493042,3.364882707595825,3.6399621963500977,0.0
Image_5939,n03733131,maypole,3.5268361568450928,3.5304410457611084,3.375610113143921,3.3648366928100586,3.1653733253479004,3.1367311477661133,2.955275535583496,2.9739131927490234,2.968996524810791,3.1824355125427246,2.8973445892333984,0.0
Image_5940,n03733131,maypole,3.1578805446624756,3.1468560695648193,3.0432207584381104,3.069049596786499,2.8921093940734863,2.873321533203125,2.7694811820983887,2.9316611289978027,2.687095880508423,2.955073833465576,2.6585519313812256,0.0
Image_5941,n03733131,maypole,3.05023193359375,3.0843682289123535,2.956388235092163,2.9774117469787598,2.8515541553497314,2.799051284790039,2.6553664207458496,2.722163677215576,2.656660795211792,2.979408025741577,2.8647589683532715,0.0
Image_5942,n03733131,maypole,3.4904468059539795,3.463852882385254,3.3982536792755127,3.4006307125091553,3.2749292850494385,3.2842700481414795,3.1106221675872803,3.251235246658325,3.1351478099823,3.3876726627349854,3.4125890731811523,0.0
Image_5943,n03733131,maypole,3.051919460296631,3.0784170627593994,2.946687698364258,2.9678213596343994,2.829996347427368,2.8532004356384277,2.6744894981384277,2.7309088706970215,2.632766008377075,2.8422186374664307,2.8209750652313232,0.0
Image_5944,n03733131,maypole,3.0626721382141113,3.0377776622772217,2.951725959777832,2.964690923690796,2.882336378097534,2.8123061656951904,2.7360851764678955,2.744136095046997,2.5647711753845215,2.7226555347442627,2.5064544677734375,0.0
Image_5945,n03733131,maypole,3.046091318130493,2.9829654693603516,2.944455623626709,2.919694185256958,2.8278207778930664,2.8201732635498047,2.672269821166992,2.716397762298584,2.651297092437744,3.052760124206543,2.7874207496643066,0.0
Image_5946,n03733131,maypole,2.9220852851867676,2.9914205074310303,2.8889243602752686,2.890660047531128,2.7763113975524902,2.700085401535034,2.568387031555176,2.6092939376831055,2.551494836807251,2.691174268722534,2.5785467624664307,0.0
Image_5947,n03733131,maypole,3.075352430343628,3.1116254329681396,3.022512197494507,3.0571444034576416,2.92154598236084,2.9226837158203125,2.851377010345459,2.903409957885742,2.649832248687744,2.882625102996826,2.775750160217285,0.0
Image_5948,n03733131,maypole,3.0264337062835693,3.068556785583496,2.911673069000244,2.9645164012908936,2.8307409286499023,2.8454675674438477,2.739548683166504,2.809285879135132,2.6566619873046875,2.9413363933563232,2.797429084777832,0.0
Image_5949,n03733131,maypole,2.7938437461853027,2.778327703475952,2.694434881210327,2.751584768295288,2.6754791736602783,2.7543396949768066,2.598698616027832,2.695729970932007,2.4948439598083496,2.750229597091675,2.3282289505004883,0.0
Image_5950,n03733131,maypole,3.39213228225708,3.4724533557891846,3.330827236175537,3.3582205772399902,3.2579164505004883,3.2492172718048096,3.1589999198913574,3.1665210723876953,2.981768846511841,3.1672801971435547,3.2776389122009277,0.0
Image_5951,n03763968,military uniform,4.182844161987305,4.117496013641357,3.9967377185821533,4.038590431213379,3.8188672065734863,3.7028968334198,3.5586578845977783,3.4796643257141113,3.55349063873291,3.839653253555298,3.624926805496216,0.0
Image_5952,n03763968,military uniform,3.1854424476623535,3.224410057067871,3.0969057083129883,3.1427361965179443,3.0833520889282227,3.0161941051483154,2.815930128097534,2.822261333465576,2.8067052364349365,2.7970166206359863,2.505976438522339,0.0
Image_5953,n03763968,military uniform,3.3773181438446045,3.457085371017456,3.343355655670166,3.315981149673462,3.2108190059661865,3.1838128566741943,2.959559679031372,3.007861852645874,3.0117413997650146,3.1002001762390137,2.863652229309082,0.0
Image_5954,n03763968,military uniform,3.6349425315856934,3.649275541305542,3.489227294921875,3.4937660694122314,3.3769443035125732,3.247403621673584,3.1115243434906006,3.1701951026916504,3.1947925090789795,3.339597702026367,2.985227108001709,0.0
Image_5955,n03763968,military uniform,5.726222515106201,5.676324367523193,5.624752044677734,5.634840488433838,5.498615741729736,5.170835494995117,5.085721492767334,5.217193603515625,5.289459705352783,5.4111008644104,4.343050956726074,0.0
Image_5956,n03763968,military uniform,3.161677598953247,3.158228874206543,3.058478355407715,3.03958797454834,2.8512885570526123,2.79081654548645,2.731119155883789,2.776529550552368,2.7236168384552,2.7341480255126953,2.3571605682373047,0.0
Image_5957,n03763968,military uniform,3.016530752182007,3.0611989498138428,2.8972277641296387,2.9080135822296143,2.828706741333008,2.813542366027832,2.717101812362671,2.7226951122283936,2.5992507934570312,2.8834729194641113,2.2816457748413086,0.0
Image_5958,n03763968,military uniform,3.136228322982788,3.1720714569091797,3.062727451324463,3.0618951320648193,2.952448844909668,2.9095160961151123,2.857016086578369,2.8856372833251953,2.7294061183929443,2.900123357772827,2.422973394393921,0.0
Image_5959,n03763968,military uniform,4.066504955291748,4.048184394836426,3.9098072052001953,3.911527156829834,3.7553908824920654,3.6543710231781006,3.573765277862549,3.561084508895874,3.455540418624878,3.6135196685791016,3.1692731380462646,0.0
Image_5960,n03763968,military uniform,3.337090492248535,3.3289971351623535,3.2246809005737305,3.2890591621398926,3.139677047729492,3.0884156227111816,2.836778163909912,2.910642623901367,2.741769313812256,2.8996894359588623,2.381856679916382,0.0
Image_5961,n03763968,military uniform,4.0926971435546875,4.060853958129883,3.8648993968963623,3.9908828735351562,3.82792592048645,3.768609046936035,3.600949764251709,3.6765918731689453,3.400646924972534,3.5810656547546387,3.0032007694244385,0.0
Image_5962,n03763968,military uniform,2.793473243713379,2.836970806121826,2.7165234088897705,2.7879912853240967,2.7144665718078613,2.651074171066284,2.486501693725586,2.5149996280670166,2.3406357765197754,2.4402124881744385,2.155021905899048,0.0
Image_5963,n03763968,military uniform,3.8989527225494385,3.90283203125,3.809931755065918,3.8435356616973877,3.6754255294799805,3.4735584259033203,3.3965868949890137,3.6499054431915283,3.4871628284454346,3.4302358627319336,3.049532413482666,0.0
Image_5964,n03763968,military uniform,4.298343658447266,4.243791580200195,4.084538459777832,4.193596839904785,4.0260009765625,3.873718500137329,3.7952730655670166,3.8906569480895996,3.7901992797851562,3.80519962310791,3.1675751209259033,0.0
Image_5965,n03763968,military uniform,3.182020902633667,3.188434362411499,3.0784101486206055,3.0910773277282715,2.950843095779419,2.8675832748413086,2.7934799194335938,2.9113199710845947,2.923203229904175,3.1021816730499268,2.52915096282959,0.0
Image_5966,n03763968,military uniform,2.753049612045288,2.7833127975463867,2.6562798023223877,2.7400717735290527,2.554720163345337,2.5698952674865723,2.4116711616516113,2.4333901405334473,2.3334319591522217,2.5426547527313232,2.2542407512664795,0.0
Image_5967,n03763968,military uniform,3.3065378665924072,3.2995383739471436,3.170734167098999,3.18756103515625,3.087179660797119,3.035745143890381,2.8675484657287598,2.9132909774780273,2.7970407009124756,2.936277389526367,2.561708450317383,0.0
Image_5968,n03763968,military uniform,3.410468339920044,3.4312944412231445,3.2841484546661377,3.364736557006836,3.1426138877868652,3.05887508392334,3.124401330947876,3.218508005142212,3.077070951461792,3.1677703857421875,2.6400299072265625,0.0
Image_5969,n03763968,military uniform,4.510639667510986,4.453571319580078,4.267599105834961,4.326907157897949,4.138364791870117,3.932342767715454,3.7568399906158447,3.6837432384490967,3.829641819000244,3.8543589115142822,3.1573517322540283,0.0
Image_5970,n03763968,military uniform,3.937173366546631,3.946573495864868,3.8333075046539307,3.891303777694702,3.837505578994751,3.7027997970581055,3.4784045219421387,3.613912343978882,3.5267832279205322,3.6093335151672363,3.12337064743042,0.0
Image_5971,n03763968,military uniform,5.5347161293029785,5.524892807006836,5.486551284790039,5.507988929748535,5.319060802459717,5.069487571716309,4.986569404602051,5.007639408111572,5.063971519470215,5.014976978302002,3.8831582069396973,0.0
Image_5972,n03763968,military uniform,4.71074104309082,4.730039596557617,4.586391925811768,4.62233829498291,4.4951066970825195,4.242649555206299,4.018524646759033,4.081191062927246,4.182669639587402,4.072770595550537,3.1414172649383545,0.0
Image_5973,n03763968,military uniform,3.387373685836792,3.465344190597534,3.335440158843994,3.356229543685913,3.222733736038208,3.2199769020080566,3.2249093055725098,3.23276424407959,3.1043426990509033,3.488952398300171,2.8464694023132324,0.0
Image_5974,n03763968,military uniform,3.6117312908172607,3.628720283508301,3.442457914352417,3.493373394012451,3.4169507026672363,3.3400096893310547,3.301522731781006,3.27681827545166,3.0444488525390625,3.1902031898498535,2.4966111183166504,0.0
Image_5975,n03763968,military uniform,3.138610601425171,3.165571689605713,3.0485150814056396,3.0227136611938477,2.923123359680176,2.887583017349243,2.752157688140869,2.798149347305298,2.726975202560425,2.9077651500701904,2.420485019683838,0.0
Image_5976,n03763968,military uniform,3.760194778442383,3.873274564743042,3.6827032566070557,3.689305305480957,3.665809392929077,3.5647339820861816,3.4035675525665283,3.259054183959961,3.167027473449707,3.25130033493042,2.7526745796203613,0.0
Image_5977,n03763968,military uniform,4.167819023132324,4.172882080078125,4.097020149230957,4.1684393882751465,3.97607421875,3.813542127609253,3.5617856979370117,3.5936756134033203,3.516005754470825,3.701899528503418,2.8166940212249756,0.0
Image_5978,n03763968,military uniform,4.524967193603516,4.472226142883301,4.345338344573975,4.382711410522461,4.291918754577637,4.093040943145752,3.8050899505615234,3.9987218379974365,3.8283164501190186,4.019484996795654,3.2314820289611816,0.0
Image_5979,n03763968,military uniform,3.28507924079895,3.2718396186828613,3.1866626739501953,3.2034807205200195,3.115521192550659,3.059485673904419,3.0700976848602295,3.0170257091522217,2.803122043609619,3.0015687942504883,2.723280906677246,0.0
Image_5980,n03763968,military uniform,2.8709006309509277,2.874993085861206,2.7797534465789795,2.7532293796539307,2.686277389526367,2.5544662475585938,2.5529465675354004,2.627650737762451,2.46297287940979,2.649448871612549,2.3460724353790283,0.0
Image_5981,n03763968,military uniform,3.639873743057251,3.6754610538482666,3.5247199535369873,3.452754259109497,3.3946633338928223,3.283651351928711,3.158578872680664,3.1947150230407715,3.092658758163452,3.3026909828186035,2.9113609790802,0.0
Image_5982,n03763968,military uniform,4.099620342254639,4.109138488769531,3.893608331680298,3.991175889968872,3.894212007522583,3.774334669113159,3.53975772857666,3.4621076583862305,3.4138288497924805,3.7211596965789795,3.1507067680358887,0.0
Image_5983,n03763968,military uniform,2.8826003074645996,2.9426846504211426,2.8544504642486572,2.8217780590057373,2.69853138923645,2.6486682891845703,2.565758466720581,2.7011847496032715,2.6746959686279297,2.5545027256011963,2.14548659324646,0.0
Image_5984,n03763968,military uniform,3.8486390113830566,3.9173662662506104,3.746394157409668,3.796051025390625,3.604361057281494,3.4688830375671387,3.364469528198242,3.4318108558654785,3.3609535694122314,3.6176581382751465,2.8376104831695557,0.0
Image_5985,n03763968,military uniform,3.078573703765869,3.091628074645996,2.983799695968628,3.0144259929656982,2.8836774826049805,2.916464328765869,2.7677488327026367,2.8039278984069824,2.6731295585632324,2.7351958751678467,2.2902112007141113,0.0
Image_5986,n03763968,military uniform,4.011248588562012,3.997795343399048,3.784670352935791,3.7956128120422363,3.664860248565674,3.622844934463501,3.3417434692382812,3.5178427696228027,3.4621775150299072,3.6507256031036377,2.8563780784606934,0.0
Image_5987,n03763968,military uniform,3.884505271911621,3.9202051162719727,3.7556283473968506,3.858356237411499,3.755049467086792,3.598268747329712,3.468154191970825,3.612522602081299,3.4807310104370117,3.7043676376342773,3.1307501792907715,0.0
Image_5988,n03763968,military uniform,3.619264602661133,3.619342088699341,3.500307083129883,3.529212236404419,3.356710195541382,3.3094162940979004,3.1271045207977295,3.1792643070220947,3.1061270236968994,3.3135430812835693,2.6843607425689697,0.0
Image_5989,n03763968,military uniform,3.420788049697876,3.425523281097412,3.273439407348633,3.3464319705963135,3.254577398300171,3.098036766052246,2.9924232959747314,3.0439889430999756,2.9089620113372803,3.046638250350952,2.556811809539795,0.0
Image_5990,n03763968,military uniform,2.9070162773132324,2.893953561782837,2.8060247898101807,2.8080005645751953,2.790208101272583,2.7480416297912598,2.6010425090789795,2.5019702911376953,2.467956304550171,2.579241991043091,2.2696053981781006,0.0
Image_5991,n03763968,military uniform,3.4222042560577393,3.4953250885009766,3.339524269104004,3.386788845062256,3.294590473175049,3.257310390472412,3.1501615047454834,3.1336092948913574,2.9655749797821045,3.2147762775421143,2.571085214614868,0.0
